第三轮候选ID,第三轮池,第三轮层级,第三轮建议梯度,是否进入家庭讨论,是否可作为定稿依据,不限地区排序分,城市筛选口径,入选理由,专项风险提示,下一步核验动作,体检和章程核验提示,重点观察标签,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,城市候选,公办民办机器线索,家庭底线属性动作,机器家庭匹配初判,调剂初判,偏好专业数,数字媒体技术专业数,计算机类相关专业数,师范类相关专业数,机械自动化机器人专业数,电子信息网络专业数,计算机AI软件专业数,农业动医兽医专业数,动物医学兽医专业数,护理助产专业数,工商旅游管理专业数,环境工程科学专业数,医技护理康复专业数,临床口腔中医暂缓专业数,高收费或超预算专业数,特殊限制待核专业数,专业明细行数,机器筛选价值层级,保真核验层级,历史线索分层,同代码命中年份最大值,历史最高等位分差,历史最低等位分差,来源页码,版面列,组内完整专业清单索引,机器核验下一步,人工核验下一步,专业组出现ID,稳定基座专业组筛选ID
R3GROUP-3e5fedf6bebdf1b5,主线,D2-先讨论稳冲,稳冲观察,true,false,64.0,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件2个；历史线索：H3-历史最高线高于等位分15分内；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,仍需完整组核验,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F386,内蒙古工业大学,F38603,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,V1-偏好专业优先线索,R2-P1页列集中核,H3-历史最高线高于等位分15分内,3,10,-4,111,right,1.03 计算机科学与技术（办学地点：金川校[M-f160745e4ac48b85]；2.04 人工智能（办学地点：金川校区）[M-9da4ff3d1856b4a8],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-65ebf80b76a3cd35,STABLEGROUP-497e9646eac0423c
R3GROUP-1ab2f2f954c2adbb,主线,D2-先讨论稳冲,稳冲观察,true,false,61.8,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件2个、电子/网络2个、机械/自动化/机器人1个；历史线索：H3-历史最高线高于等位分15分内；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,结构或组内边界需先核,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F694,齐齐哈尔大学,F69403,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,2,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,4,V1-偏好专业优先线索,R1-P0整组先核,H3-历史最高线高于等位分15分内,2,6,-6,126,right,1.03 电气工程及其自动化[M-7e1b97d47d20c8b4]；2.04 计算机科学与技术[M-71648b7d2b543e82]；3.05 通信工程[M-bd465c3ff578bd52]；4.06 物联网工程[M-d8b4f0e0ef2f5668],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-ebad8a03de7b7ac9,STABLEGROUP-8cbd8f96c27f7acf
R3GROUP-61540a43d5ddaa28,主线,D2-先讨论稳冲,稳冲观察,true,false,61.6,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件2个、机械/自动化/机器人2个、农业2个；历史线索：H3-历史最高线高于等位分15分内；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,结构或组内边界需先核,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F387,内蒙古农业大学,F38702,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,2,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0,10,V1-偏好专业优先线索,R1-P0整组先核,H3-历史最高线高于等位分15分内,2,2,-4,111,right,1.07 应用统计学（办学地点：呼和浩特校[M-d55c57f255dbe14e]；2.08 机械设计制造及其自动化（办学地点：呼和浩特校区）[M-f94738dcdb0147c4]；3.09 树料科学与工程（办学地点：呼和浩特校区）[M-a09ed26730e07d3a]；4.10 电气工程及其自动化（办学地点：呼和浩特校区）[M-c07ad5c79de8d336]；5.11 软件工程（办学地点：呼和浩特校区）[M-33b2a8b7450cfcc6]；6.12 数据科学与大数据技术（办学地点：呼和浩特校区）[M-6769ec15ca7fc955]；7.13 水文与水资源工程（办学地点：呼和浩特校区）[M-6e3072a3c723260b]；8.14 农业电气化（办学地点：呼和浩特校[M-a15bea465320e7aa]；9.15 农业水利工程（含享越农林计划；办学地点：呼和浩特校区）[M-da905de62c0490b5]；10.16 家具设计与工程（办学地点：呼和浩特校区）F388 内蒙古医科大学（公办）（内蒙）[M-8e671dc4a3987201],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-660bf38051556cc2,STABLEGROUP-30fd7fd3cb4c68bd
R3GROUP-0d9f99b3d87222f9,主线,D2-先讨论稳冲,稳冲观察,true,false,61.2,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件3个；历史线索：H3-历史最高线高于等位分15分内；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,结构或组内边界需先核,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H909,广西财经学院,H90904,04,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,V1-偏好专业优先线索,R1-P0整组先核,H3-历史最高线高于等位分15分内,3,4,-8,198,left,1.09 统计学（第一学年在武鸣校区，第二至第四学年在明秀或相思湖校区）[M-dc8f8c7c5cfa61f4]；2.10 数据科学（第一学年在武鸣校区，第二至第四学年在明秀或相思湖校区）[M-9eee94e1d51c959a]；3.11 计算机科学与技术（第一学年在武鸣校区，第二至第四学年在明秀或相思湖校区）[M-0ce10aa44ebae30d]；4.12 人工智能（第一学年在武鸣校区，第二至第四学年在明秀或相思湖校区）[M-b7efe1507617497a],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-475c4a184d9f8dbd,STABLEGROUP-2c05acfc11f5c502
R3GROUP-6109c2d6f43722a0,主线,D2-先讨论稳冲,稳冲观察,true,false,56.6,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件2个、师范1个、农业1个；历史线索：H3-历史最高线高于等位分15分内；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,组内有特殊限制待核,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,H320,上饶师范学院,H32003,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,3,0,2,1,0,0,2,1,0,0,0,0,0,0,0,7,10,V1-偏好专业优先线索,R1-P0整组先核,H3-历史最高线高于等位分15分内,3,7,-17,157,right,1.06 数据科学与大数据技术（不能准确在显示器上识别红、黄、兰、绿、紫各颜色中任何一种颜色的数码、字母者（不予录取）A◎A◎ZG院校专业组及专业代号[M-714c0a095e82677b]；2.07 人工智能[M-97fae4c85698e33a]；3.08 类曳傅息材料与器件（色盲、色弱考生[M-dc35ef3202b7617c]；4.09 化学（色盲、色弱考生不予录取）[M-f462c203afe79ff6]；5.10 应用化学（色盲、色弱考生不予录取）[M-0aef402589bf7a8f]；6.11 材料科学与工程（色直、色弱考生不予二在学校主校区学习大四将按照培养方案在弋阳校[M-ba733cd5f20c1e00]；7.12 生物科学（色盲、色弱考生不予录取）[M-43449428c14619e8]；8.14 智薏农业（大一、大二在学校主校区学习，大三、大四将按照培养方案在弋阳[M-aa82c94d0d020a52]；9.15 逼感科学与技术（色盲、色弱考生不予[M-2b697a90ff5edca5]；10.16 数学与应用数学（师范类）[M-e866dd877a243bab],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-18c7c3f4af6abe8d,STABLEGROUP-68c6ebb0d66a2beb
R3GROUP-9b0879f8c82bc398,主线,D3-先讨论冲刺,冲刺观察,true,false,113.4,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件6个、电子/网络2个；历史线索：H4-历史最高线高于等位分16-30分；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,C128,湖北经济学院,C12815,15,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,6,0,6,0,0,2,6,0,0,0,0,0,0,0,0,0,8,V1-偏好专业优先线索,R1-P0整组先核,H4-历史最高线高于等位分16-30分,2,18,-21,75,right,1.A0 数据科学与大数据技术[M-80e5e29500906fcd]；2.A1 统计学（经济大数据分析实验班）[M-bdb8c648f4fcd287]；3.A2 电子信息工程[M-23980bd85457c053]；4.A3 软件工程[M-1efaea54a448afe9]；5.A4 物联网工程[M-9650b0c5e148971f]；6.A5 计算机科学与技术[M-49578478eb5bd746]；7.AG 人工智能[M-31b4a981d33cd17a]；8.A7 统计学[M-49bf19206098beca],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-a8d2bae2fc9bc289,STABLEGROUP-5d90d125e0c31482
R3GROUP-4c03f468f77d40b6,主线,D3-先讨论冲刺,冲刺观察,true,false,101.0,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件4个、电子/网络2个、机械/自动化/机器人5个；历史线索：H4-历史最高线高于等位分16-30分；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H679,湖南工程学院,H67903,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,4,0,4,0,5,2,4,0,0,0,0,0,0,0,0,0,18,V0-默认不进主方案风险,R2-P1页列集中核,H4-历史最高线高于等位分16-30分,2,25,11,183,left,1.08 电气工程及其自动化[M-197b1ba3da3105eb]；2.09 电子信息工程[M-93399325f3f216cc]；3.10 新能源科学与工程三1机械设计制造及其自动化[M-e554d345009ca849]；4.12 材料成型及控制工程[M-e9d6a70bcf820f8b]；5.13 机械电子工程[M-7adbf2255d8ecc57]；6.14 紡织工程[M-836f7e26db6618ff]；7.15 非织造材料与工程[M-6b90b046f60d4eb1]；8.16 化学工程与工艺[M-64a28854676d80e0]；9.17 应用化学[M-736ae746274f64da]；10.18 功能材料[M-39039a33f24f4b7f]；11.19 计算机科学与技术[M-c3565e10195d3c2d]；12.20 通信工程[M-cb9ae814c5a8b8ff]；13.21 软件工程[M-4b6dd6fdccdc4e99]；14.22 数据科学与大数据技术[M-7aca140e09101fd7]；15.23 建筑环境与能源应用工程[M-1503c8eb581b8ab9]；16.24 机器人工程[M-7b7d9e9b36024d18]；17.25 机械设计制造及其自动化（医疗器械装备创新班）[M-fcb235bafddcc502]；18.26 人工智能（未来智能技术卓越班）[M-58c17bb4c72c03f2],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,G-7e69be86d42b432f,STABLEGROUP-19f7565925513649
R3GROUP-d314192a9cd4339b,主线,D3-先讨论冲刺,冲刺观察,true,false,86.8,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件3个、电子/网络2个、师范5个、环境1个；历史线索：H4-历史最高线高于等位分16-30分；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,组内有特殊限制待核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,K752,新疆师范大学,K75205,05,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,7,0,3,5,0,2,3,0,0,0,0,1,0,0,0,6,17,V1-偏好专业优先线索,R1-P0整组先核,H4-历史最高线高于等位分16-30分,3,16,-16,234,right,1.31 数学与应用数学（师范类：高考数学单科成绩不低于80分；办学地点：温泉校区）[M-a77a872aa3f113ab]；2.32 信息与计算科学（高考数学单科成绩不低于80分：办学地点：温泉校区）[M-f3fbdaf76954f832]；3.33 应用统计学（高考数学单科成绩不低于80分；办学地点：温泉校区）[M-aefa52d546c63817]；4.34 物理学（师范类；高考数学单科成绩不低芋60分；办学地点：昆仑校区）[M-119c6e6692273409]；5.35 电子信息科学与技术（高考数学单科感绩不低于60分；办学地点：昆仑校[M-6d74f6ea94a2887c]；6.36 光电信息科学与工程（高考数学单科成绩不低子60分；办学地点：昆仑校[M-8d1b82b5f676fa00]；7.37 计算机科学与技术（师范类；办学地点：昆仑校区）[M-09057fdfd946e6c2]；8.38 软件工程（办学地点：昆仑校区）[M-03271fe251d222ae]；9.39 数据科学与大数据技术（办学地点：昆仑校区）[M-0999b17dae4b06d3]；10.40 逼感科学与技术（办学地点：温泉校[M-601e8606c47063b1]；11.4 化学（师范类；办学地点：昆仑校区）[M-4050c77bc07a1ae4]；12.42 化学工程与工艺（办学地点：昆仑校区）[M-423d7417e05d5bac]；13.43 环境工程（办学地点：昆仑校区）[M-66047167e51d253e]；14.44 生物科学（师范类；办学地点：温泉校[M-b69ac4db4a5e575f]；15.45 生物技术（办学地点：温泉校区）[M-94ae0b8c8b8a1b81]；16.46 生物工程（办学地点：温泉校区）[M-8f062f820bbb1eea]；17.47 食品安全与检测（办学地点：温泉校[M-c8f3a67e757d06c6],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-7694bcd996e8e798,STABLEGROUP-d64b56ac10694ac7
R3GROUP-e47d9e7835d95d0a,主线,D3-先讨论冲刺,冲刺观察,true,false,69.6,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件3个、师范2个；历史线索：H4-历史最高线高于等位分16-30分；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,C118,黄冈师范学院,C11810,10,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,4,0,3,2,0,0,3,0,0,0,0,0,0,0,0,0,5,V1-偏好专业优先线索,R2-P1页列集中核,H4-历史最高线高于等位分16-30分,2,27,-7,73,right,1.48 数学与应用数学（师范类）[M-f7f48a6b4950d6cc]；2.49 信息与计算科学[M-26e1a97ae9428f07]；3.50 数据科学与大数据技术[M-9fd7e91b3fe03fe1]；4.51 计算机科学与技术（师范类）[M-ec9e3e801d379acf]；5.52 软件工程[M-5f97cf3ace9e658b],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-6d6a8f20ef5045db,STABLEGROUP-f9b4aa7f1b1679df
R3GROUP-abfdac6149910110,主线,D3-先讨论冲刺,冲刺观察,true,false,65.4,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件4个；历史线索：H4-历史最高线高于等位分16-30分；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H892,桂林电子科技大学,H89207,07,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,V1-偏好专业优先线索,R2-P1页列集中核,H4-历史最高线高于等位分16-30分,1,28,28,195,right,1.15 计算机科学与技术（办学地点：花江校[M-82aeaf82de038a5b]；2.16 软件工程（办学地点：花江校区）[M-8e13c21a3e4e8076]；3.17 智能科学与技术（办学地点：花江校[M-8c17d2194b6b6a31]；4.18 网络空间安全（办学地点：花江校区）[M-a4cbc4a4d0fdb020],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-417e0ee6247dac7a,STABLEGROUP-33fee5beb43b6fb0
R3GROUP-9429a89c8c26ac93,主线,D3-先讨论冲刺,冲刺观察,true,false,63.0,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件3个、工商/旅游管理2个；历史线索：H4-历史最高线高于等位分16-30分；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,C128,湖北经济学院,C12812,12,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,3,0,3,0,0,0,3,0,0,0,2,0,0,0,0,0,20,V1-偏好专业优先线索,R2-P1页列集中核,H4-历史最高线高于等位分16-30分,3,30,10,75,left,1.65 经济学[M-6f8d8cb52ca13be8]；2.66 金融学[M-5c55aa65ca68b37b]；3.67 金融学（计算机金融实验班）[M-2198f0d4025ef1c6]；4.68 金融学（拔尖创新人才培育试验计划）[M-354b018b82518a1f]；5.69 金融工程[M-4b11ea6f3ef04294]；6.70 投资学[M-bae523f8df82b35f]；7.71 保险学[M-c4a03576033b4871]；8.72 財政学[M-a48708dbe06eeb65]；9.73 财政学（大数据与财税治理实验班）[M-1a6934c434f49c42]；10.74 税收学[M-0c71e94bfb72858c]；11.75 审计学[M-ad71c4ef20bbd954]；12.76 财务管理[M-23a635f867756bb5]；13.77 信息管理与信息系统[M-2814f886822aed94]；14.78 信息管理与信息系统（数智创新与决策实验班）[M-ef9a1e07ef78658c]；15.79 大数据管理与应用[M-b72710b15c64f36c]；16.80 金融数学[M-cf392e5d1fd79843]；17.81 经济统计学[M-35ebcc43362dde9b]；18.82 数宇经济[M-0982b3eb865d7a6f]；19.83 经济学（数理经济与智能金融实验班）[M-bebac4eeba529cfc]；20.84 金融科技[M-17bc9d52669e84bc],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-296dcea95f5cd502,STABLEGROUP-b8054e22d010fa03
R3GROUP-9bf34f9c1fde3ca7,主线,D3-先讨论冲刺,冲刺观察,true,false,59.4,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件2个、电子/网络1个、师范4个；历史线索：H4-历史最高线高于等位分16-30分；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,组内有特殊限制待核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,H327,江西科技师范大学,H32705,05,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,6,0,2,4,0,1,2,0,0,0,0,0,0,0,0,3,15,V0-默认不进主方案风险,R1-P0整组先核,H4-历史最高线高于等位分16-30分,2,23,21,159,right,1.16 化学（不招魚弱、色真、不能准确识别颜色者；办学地点：枫林校区）[M-48ff75133730097f]；2.17 计算机科学与技术（不招不能准确在显示器上识别颜色者；办学地点：红角洲校区）[M-b7ba8f55be85a35a]；3.18 智能感知工程（办学地点：红角洲校[M-5d78cd583ce99c6a]；4.19 电子信息工程（办学地点：红角洲校[M-fb16de0cc83035dc]；5.20 人工智能（办学地点：红角洲校区）[M-e2b8defa805f7fdc]；6.21 途料工程（不招色弱、色盲、不能准确识别颜色者.视力异常者不宜填报：办AKAZG◎◎院校专业组及专业代易学地点：枫林校区）[M-19ac25001579e90b]；7.22 土木工程（主要脏器术后及有病史者不宜填报：办学地点：枫林校区）[M-a78e898eaf87fd03]；8.23 建筑环境与能源应用工程（办学地点：枫林校区）[M-07c9e91bdcad0833]；9.24 药学（不招色弱、色盲、不能准确识别颜色者：办学地点：枫林校区）[M-cd411916e9ad9026]；10.25 数学与应用数学（办学地点：红角洲校[M-6a685e3d989e89cf]；11.26 物理学（师范类；办学地点：红角洲校[M-7910f1197ab708ef]；12.27 化学（师范类；不招色弱、色宜、不自佳确识别颜色者；办学地点：枫林杞[M-7b3ce275b60ae475]；13.28 生物科学（师范类：不招色弱、色真不能准确识别颜色者：办学地点：枫林[M-14cac5b3bd6604bb]；14.29 食品科学与工程（职教师范；不招在[M-ad796a58bb1f1cd0]；15.5 色自、不能准确识别颜色者：办学地点：枫林校区）H828 江西水利电力大学（公办）（江西）[M-420570f92dd82263],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,G-80c76be31738256b,STABLEGROUP-2d6d86876639b6c2
R3GROUP-30361462bb1a19a9,主线,D3-先讨论冲刺,冲刺观察,true,false,58.2,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件2个、电子/网络2个、师范2个、环境1个、农业2个；历史线索：H4-历史最高线高于等位分16-30分；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,组内有特殊限制待核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,K002,海南热带海洋学院,K00205,05,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,4,0,2,2,0,2,2,2,0,0,0,1,0,0,0,13,21,V1-偏好专业优先线索,R1-P0整组先核,H4-历史最高线高于等位分16-30分,3,29,6,200,right,1.14 数学与座用数学（师范类；办学地点：三亚校区）[M-18c3c3d39727a1e5]；2.15 数据计算及应用（办学地点：三亚校[M-1d9a3717770712bb]；3.16 物理学（师范类：办学地点：三亚校区）[M-1a57831faef81c0d]；4.17 化学（不招色弱、色盲、单色识别不全者：办学地点：三亚校区[M-9f828ce1c6e87720]；5.18 海洋科学（不招色弱、色盲、单色识别不全者；办学地点：三亚校区）[M-074db62eabc67a28]；6.19 海洋技术（不招色弱、色盲、單色识别院校[M-74773332862dd10a]；7.1 组及专业代号不全者；办学地点：三亚校区）[M-1af4ffd0f676fdcf]；8.20 生物科学（不招色弱、色真、单色识别不全者：办学地点：三亚校区）[M-93a84d294d543dc4]；9.21 生物技术（不招色弱、色育、单色识别不全者：办学地点：三亚校区）[M-83a16df86ee95a0c]；10.22 通信工程（办学地点：三亚校区）[M-b9ee1c065b82c6ab]；11.23 计算机科学与技术（不招单色识别不全者：办学地点：三亚校区）[M-3427bd6ef22b295a]；12.24 网络工程（办学地点：三亚校区）[M-f36880abadf263b3]；13.25 轮机工程（陆上方向；无红绿色宜，无复热身高 155cm 及以上，双眼操视力均能达到4.6（0.4）及以上；或双眼棵秘力均能到40（0.1）及以上，且矫正视力均能达到4.6（0.4）及以上；办学地点：三亚校区）[M-7ff3f891f35570b5]；14.26 智葱海洋技术（办学地点：三亚校区）[M-3576db17a826f6fe]；15.27 环境工程（不报色弱、色真、单色识别不全者；办学地点：三亚校区）[M-51a614057f398424]；16.28 食品科学与工程（不招色弱、色真、单色识别不全者：办学地点：三亚校区）[M-dcf9db265265256b]；17.29 食品质量与安全（不招色弱、色真、单色识别不全者：办学地点：三亚校区）[M-9fef618e69951770]；18.30 食品营养与健康（不招色弱、色盲、单色识别不全者；办学地点：三亚校区）[M-d1dc7c3878cbc239]；19.31 园艺（不招色弱、色直、单色识别不全者：办学地点：三亚校区）[M-2fe4b62581a0e6dd]；20.32 水产养殖学（不招色弱、色盲、单色识别不全者：办学地点：三亚校区）[M-7d19c229dc90447f]；21.33 海洋渔业科学与技术（不招色弱、色单色识别不全者；办学地点：三亚[M-c808953ce84763fd],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-401bc94e6f16cf6b,STABLEGROUP-a4c46829bb651301
