第四轮候选ID,第四轮来源口径,讨论集合,是否进入优先讨论,是否可作为定稿依据,城市,城市来源,教育部所在地,教育部所在地命中城市,原城市候选,城市口径提醒,所在地使用边界,城市字段状态,校区字段状态,省份,主管部门,学校登记备注,院校代码,院校名称,院校专业组代码,专业组号,历史线索分层,冲稳保,冲稳保解释,与515关系,2026考生分数,2026考生位次,2025等位分,2024等位分,2023等位分,2025投档分,2025等位分差,2024投档分,2024等位分差,2023投档分,2023等位分差,同代码命中年份数,同代码命中年份,三年投档分范围,等位分差摘要,历史线使用口径,再选要求跨年变化,历史组名疑似不一致,公办民办机器线索,家庭底线属性动作,专业明细行数,数字媒体技术专业数,计算机类相关专业数,计算机AI软件专业数,电子信息网络专业数,机械自动化机器人专业数,师范类相关专业数,工商旅游管理专业数,环境工程科学专业数,农业不含动物相关专业数,高收费或超预算专业数,护理助产专业数,动物医学兽医专业数,临床口腔中医暂缓专业数,医技护理康复专业数,特殊限制待核专业数,调剂初判,完整专业组接受度初判,组内专业摘录,办学地点线索,来源页码,版面列,保真核验层级,机器核验下一步,人工核验下一步,下一步核验动作,讨论排序分,专业组出现ID,稳定基座专业组筛选ID
R4GROUP-43ae162de1115599,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,郑州市,教育部所在地,郑州市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review；machine_ocr_remark_candidate_unverified,河南省,河南省,,H574,河南工程学院,H57404,04,H2-历史最高线不高于等位分,稳妥观察,稳妥观察：按同代码历史最高等位分差 -1 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；480-481=-1；488-497=-9；491-494=-3；历史最高等位分差=-1。,515,91723,494,497,481,491,491-494=-3,488,488-497=-9,480,480-481=-1,3,2023；2024；2025,480-491,480-481=-1；488-497=-9；491-494=-3,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,true,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,11,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.07 数学与应用数学（办学地点：龙湖校[M-e71f3f83a3f2a4fc]；2.08 信息与计算科学（办学地点：龙湖校杂引及趣业代号区）[M-bacafe1c3f85ed49]；3.09 应用物理学（办学地点：龙湖校区）[M-14cab87041855971]；4.10 电气工程及其自动化（办学地点：龙湖校区）二1电子科学与技术（办学地点：龙湖校[M-9e12ef21fd87f195]；5.12 通信工程（办学地点：龙湖校区）[M-939ddb910753e9d6]；6.13 土木工程（办学地点：龙湖校区）[M-f057f08b9a2940e7]；7.14 化学工程与工艺（办学地点：桐柏路校[M-cac985a9290b4e11]；8.15 资源勘查工程（办学地点：龙湖校区）[M-474aebf882cd5b79]；9.16 环境工程（办学地点：龙湖校区）[M-c55bb3cb1b4dd626]；10.17 安全工程（办学地点：龙湖校区）[M-c7b4f37909099801]；11.18 智能车辆工程（办学地点：龙湖校区）[M-dec7cacbd9f319ee],龙湖校区,176,right,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,68.0,G-5709d8125378cca1,STABLEGROUP-3302e77ae0885153
R4GROUP-ca04ebeb00a5599d,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,重庆市,教育部所在地,重庆市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,重庆市,重庆市,,K073,长江师范学院,K07303,03,H4-历史最高线高于等位分16-30分,冲刺观察,冲刺观察：按同代码历史最高等位分差 21 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；518-497=+21；511-494=+17；历史最高等位分差=21。,515,91723,494,497,481,511,511-494=+17,518,518-497=+21,,,2,2024；2025,511-518,518-497=+21；511-494=+17,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.04 日语（师范类）[M-68aeff60f229987b]；2.05 物流工程[M-84e401b1a34b9b5a]；3.06 旅游管理[M-b4d54b5fbfaef814]；4.07 工程造价[M-18c7baeb51ec02f4],,205,left,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,36.75,G-b1e8a601a5a787a0,STABLEGROUP-abb802c2920b79b1
R4GROUP-26b3f06b9a49c48f,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,银川市,教育部所在地,银川市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,宁夏回族自治区,国家民委,,A207,北方民族大学,A20709,09,H2-历史最高线不高于等位分,稳妥观察,稳妥观察：按同代码历史最高等位分差 0 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；479-481=-2；497-497=+0；485-494=-9；历史最高等位分差=0。,515,91723,494,497,481,485,485-494=-9,497,497-497=+0,479,479-481=-2,3,2023；2024；2025,479-497,479-481=-2；497-497=+0；485-494=-9,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,true,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.37 信息与计算科学[M-bddfe99340a08647]；2.38 数学与应用数学[M-a740f14838ad81d0]；3.39 统计学[M-21075ae8d509774c]；4.40 数据科学与大数据技术[M-5591813d562ea248],,58,left,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,63.0,G-1553d54f9a9f074e,STABLEGROUP-8cf24db45667c226
R4GROUP-85aaddf9b2320037,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,银川市,教育部所在地,银川市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,宁夏回族自治区,国家民委,,A207,北方民族大学,A20711,11,H3-历史最高线高于等位分15分内,稳冲观察,稳冲观察：按同代码历史最高等位分差 5 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；478-481=-3；500-497=+3；499-494=+5；历史最高等位分差=5。,515,91723,494,497,481,499,499-494=+5,500,500-497=+3,478,478-481=-3,3,2023；2024；2025,478-500,478-481=-3；500-497=+3；499-494=+5,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,true,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,12,0,4,4,3,4,0,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.52 测控技术与仪器[M-c9e0909c6b21f184]；2.53 电气工程及其自动化[M-3c96529d2ef4a7dd]；3.54 自动化[M-00526c8ea30b54ae]；4.55 电子信息工程[M-53833bb63bdc6982]；5.56 通信工程[M-e3a675a24c514c1e]；6.57 机械设计制造及其自动化[M-867dafebe9da50fe]；7.58 机械电子工程[M-2a610e60c65ce502]；8.59 工业设计[M-b4c2feb53ec41e79]；9.60 计算机科学与技术[M-0b30e7c88a7c801c]；10.61 软件工程[M-cea00d5676d6d75f]；11.62 网络工程[M-30e771758c9d1983]；12.63 智能科学与技术[M-84d7918197e27e55],,58,left,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,108.75,G-dc7eeee5a09ec904,STABLEGROUP-244b95aa5db78db3
R4GROUP-4460b5bd501a5d2c,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,银川市,教育部所在地,银川市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,宁夏回族自治区,国家民委,,A207,北方民族大学,A20706,06,H4-历史最高线高于等位分16-30分,冲刺观察,冲刺观察：按同代码历史最高等位分差 16 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；503-497=+6；510-494=+16；历史最高等位分差=16。,515,91723,494,497,481,510,510-494=+16,503,503-497=+6,,,2,2024；2025,503-510,503-497=+6；510-494=+16,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,true,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.22 行政管理[M-c2fa51947ec7eb35]；2.23 旅游管理[M-52aa403cdcf0e2c4]；3.24 国际经济与贸易GAZ院校孝业组及麦业代号[M-18baf8c212017b21]；4.25 金融学[M-6defe7d1c188897a]；5.26 税收学[M-42d17c1a7d9dc0b0]；6.27 工商管理[M-fd8262b96c0acb65]；7.28 人力资源管理[M-211235b3e10083c2]；8.29 会计学[M-d07ee6e754e06bce]；9.30 电子商务[M-7baaf1ae604305e7],,57,right,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,42.0,G-962e9bcfe24306a0,STABLEGROUP-393dac9e390f542c
R4GROUP-7895dad618982745,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,长春市,教育部所在地,长春市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,machine_ocr_remark_candidate_unverified；pending_campus_or_location_review,吉林省,吉林省,,F597,长春工程学院,F59704,04,H2-历史最高线不高于等位分,稳妥观察,稳妥观察：按同代码历史最高等位分差 -2 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；495-497=-2；469-494=-25；历史最高等位分差=-2。,515,91723,494,497,481,469,469-494=-25,495,495-497=-2,,,2,2024；2025,469-495,495-497=-2；469-494=-25,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,17,0,3,3,2,3,0,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.06 电气工程及其自动化（办学地点：湖西校区）[M-e7fe36d5532b09d9]；2.07 电子信息工程（办学地点：湖西校区）[M-bd89c44dc46ddb80]；3.08 智能电网信息工程（办学地点：湖西校区）[M-7824ce19c5a3190d]；4.09 百动化（办学地点：湖西校区）[M-291b64b58ed16469]；5.10 土木工程（办学地点：湖西校区）[M-d7c4664e3badd902]；6.11 焊接技术与工程（办学地点：湖西校[M-df1c41a4675ca522]；7.12 机械设计制造及其自动化（办学地点：湖西校区）[M-c4c3adaee7930156]；8.13 机器人工程（办学地点：湖西校区）[M-533b08b51bfd50a9]；9.14 给排水科学与工程（办学地点：湖西校[M-530bbeaf6f1ca639]；10.15 水利水电工程（办学地点：湖西校区）[M-c12f2fc2a28858fa]；11.16 建筑电气与智能化（办学地点：湖西校[M-032756ac8d801ba4]；12.17 能源与动力工程（办学地点：湖西校[M-f3078007b0254728]；13.18 新能源科学与工程（办学地点：湖西校資高院校孝业組及专业代号[M-d6d704d3ef3a38fe]；14.19 计算机科学与技术（办学地点：湖东校[M-9b5ab4f214616c9e]；15.20 软件工程（办学地点：湖东校区）[M-2f0df625f2ec186f]；16.21 数据科学与大数据技术（办学地点：湖[M-e413ca5d93190a55]；17.22 入工智能（办学地点：湖东校区）[M-421c2a2b94ae1919],湖西校区；湖东校区,122,left,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,101.0,G-82c00bbc0942940e,STABLEGROUP-eb28a695fa697ba0
R4GROUP-d938cb211802d8b2,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,长春市,教育部所在地,长春市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,machine_ocr_remark_candidate_unverified；pending_campus_or_location_review,吉林省,吉林省,,F583,吉林建筑大学,F58303,03,H3-历史最高线高于等位分15分内,稳冲观察,稳冲观察：按同代码历史最高等位分差 8 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；489-481=+8；503-497=+6；479-494=-15；历史最高等位分差=8。,515,91723,494,497,481,479,479-494=-15,503,503-497=+6,489,489-481=+8,3,2023；2024；2025,479-503,489-481=+8；503-497=+6；479-494=-15,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,true,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,19,0,1,1,1,3,0,0,2,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.08 土木工程（办学地点：净月校区）[M-f34b21de2cc968c3]；2.09 工程力学（办学地点：净月校区）[M-32d00ac3d83978a0]；3.10 机械工程（办学地点：净月校区）[M-60f656ef0d4092fd]；4.1 城市地下空间工程（办学地点：净月校[M-fe4e0dae3daf6265]；5.12 给排水科学与工程（办学地点：净月校[M-460936e59330df43]；6.13 建筑环境与能源应用工程（办学地点：净月校区）[M-9b02989029a6c4b5]；7.14 环境工程（办学地点：净月校区）[M-1a249820eb21546c]；8.15 环境科学（办学地点：净月校区）[M-8deefc2de69e8ab1]；9.16 高分子材料与工程（办学地点：净月校[M-b998213e3ac0be75]；10.17 道路桥梁与渡河工程（办学地点：净月校区）[M-725c916a349b4f28]；11.18 电气工程及其自动化（办学地点：净月校区）[M-0ddb16c9a581b24f]；12.19 自动化（办学地点：净月校区）[M-78b994496d8f1619]；13.20 计算机科学与技术（办学地点：净月校[M-ab6dbf173ff63796]；14.21 建筑电气与智能化（办学地点：净月校[M-b4ae23ef80dbcd14]；15.22 地理空间信息工程（办学地点：净月校[M-1f9485734fcb633c]；16.23 地质工程（办学地点：净月校区）[M-300adac4c2e34df1]；17.24 地理信息科学（办学地点：净月校区）[M-2fd639d2b4c67241]；18.25 安全工程（办学地点：净月校区）G◎◎ZXA院校专业组及专业代号[M-42250b01830484d1]；19.26 逼感科学与技术（办学地点：净月校[M-90e9e94d5fb865f9],净月校区,119,right,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,73.0,G-30d1416d72ea0545,STABLEGROUP-55f91487ad7a1df5
R4GROUP-1982dd887ceb13fc,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,长春市,教育部所在地,长春市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,吉林省,吉林省,,F596,吉林工商学院,F59602,02,H3-历史最高线高于等位分15分内,稳冲观察,稳冲观察：按同代码历史最高等位分差 4 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；485-481=+4；500-497=+3；486-494=-8；历史最高等位分差=4。,515,91723,494,497,481,486,486-494=-8,500,500-497=+3,485,485-481=+4,3,2023；2024；2025,485-500,485-481=+4；500-497=+3；486-494=-8,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.07 金融学[M-3a6164c5bbbf544f]；2.08 会计学[M-9525ab107c9c9287]；3.09 财务管理[M-b30a768cd2960925]；4.10 电子商务（经济学学位）[M-85c7113e1e59573a],,122,left,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,51.0,G-a812aa03d42b9503,STABLEGROUP-be351124476aa93a
R4GROUP-33626aae7c65a509,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,长春市,教育部所在地,长春市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,machine_ocr_remark_candidate_unverified,吉林省,吉林省,,F582,长春工业大学,F58202,02,H4-历史最高线高于等位分16-30分,冲刺观察,冲刺观察：按同代码历史最高等位分差 24 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；518-494=+24；历史最高等位分差=24。,515,91723,494,497,481,518,518-494=+24,,,,,1,2025,518,518-494=+24,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.08 机械工程（办学地点：南湖校区）[M-977f2a52db463e17]；2.09 机械电子工程（办学地点：南湖校区）[M-1735226d80f5904f]；3.10 车辆工程（办学地点：南湖校区）[M-d7e9fb30eb91abdc]；4.1 工业设计（办学地点：南湖校区）[M-d5a4f4cb0a8abeb5]；5.12 智能制造工程（办学地点：南湖校区）[M-3a858a63f0217108]；6.13 材料成型及控制工程（办学地点：北湖校区）[M-9b4569d4f84db25c],南湖校区；北湖校区,119,left,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,42.0,G-059b47816c7db51f,STABLEGROUP-ca8005608204c32d
R4GROUP-d27ce731589b8407,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,阳泉市,教育部所在地,阳泉市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,山西省,山西省,,F313,山西工程技术学院,F31303,03,H2-历史最高线不高于等位分,稳妥观察,稳妥观察：按同代码历史最高等位分差 -4 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；477-481=-4；488-497=-9；483-494=-11；历史最高等位分差=-4。,515,91723,494,497,481,483,483-494=-11,488,488-497=-9,477,477-481=-4,3,2023；2024；2025,477-488,477-481=-4；488-497=-9；483-494=-11,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,true,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,15,0,4,4,1,5,0,0,0,0,0,0,0,0,0,0,暂不判断-组内结构异常需先核页,组内结构需先核,1.06 材料成型及控制工程[M-a3fada79b4cc9d36]；2.07 材料科学与工程[M-38c2c18305985ded]；3.08 无机非金属材料工程[M-3ce059a07916b758]；4.09 计算机科学与技术[M-71340f7d7ebbd23f]；5.10 数据科学与大数据技术[M-4fa6db8bafa7007e]；6.11 物联网工程[M-be9c928ff95d1826]；7.12 智能科学与技术[M-509bf5722b5c90b6]；8.13 逼感科学与技术[M-8169cadd3518a559]；9.14 电气工程及其自动化[M-b195fca807aa1d4f]；10.15 自动化[M-e17ba9075c780d66]；11.16 机械设计制造及其自动化[M-55be403a36d57f45]；12.17 智能制造工程[M-f871745fab7fdbc4]；13.18 机器人工程[M-aa0e1b058e5ebb48]；14.19 应急装备技术与工程[M-d11a6dcaf3b55217]；15.20 电气工程与智能控制F314山西能源学院（公办）（山西）[M-440d0d1899bba201],,110,left,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,94.0,G-f00ad59bf89d790b,STABLEGROUP-f51db3a55b0ea1e0
R4GROUP-46b8b8b4ab477db9,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,阿克苏地区,教育部所在地,阿克苏地区,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,新疆维吾尔自治区,新疆维吾尔自治区,,K779,新疆理工学院,K77903,03,H2-历史最高线不高于等位分,稳妥观察,稳妥观察：按同代码历史最高等位分差 -15 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；482-497=-15；467-494=-27；历史最高等位分差=-15。,515,91723,494,497,481,467,467-494=-27,482,482-497=-15,,,2,2024；2025,467-482,482-497=-15；467-494=-27,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,true,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,32,1,2,2,3,4,0,0,0,0,0,0,0,0,0,0,调剂风险线索-组内存在默认不能接受专业,主线机器门禁通过，仍需完整专业组人工核验。,1.13 智慧水利[M-c7f27ed4e9fc1d7b]；2.14 土木工程[M-e27947d8ae0ea9a1]；3.15 智能建造[M-a2f970843ee0086e]；4.16 水文与水资源工程[M-f7c3e54136addfcd]；5.17 食品营养与检验教育[M-307fb90dd3c7f953]；6.18 食品安全与检测[M-565f36f9437e59b4]；7.19 食品卫生与营养学[M-ef0176f3cd42b6e6]；8.20 食品科学与工程[M-fd16ebff85bc7357]；9.21 信息与计算科学[M-5188f591a6cea37b]；10.22 应用物理学[M-c90717c10324dbb2]；11.23 机械设计制造及其自动化[M-baad839ae4b04b3d]；12.24 机械电子工程[M-f93cce94b286a7b8]；13.25 机器人工程[M-c05e542c665152c3]；14.26 电气工程及其自动化[M-af581406ddcaf646]；15.27 测控技术与仪器[M-91db0bb4e627a35a]；16.28 材料成型及控制工程[M-95800106dd891216]；17.29 纺织工程[M-e4df36b775c23497]；18.30 通信工程[M-13e9a4bf0eedb5b4]；19.31 计算机科学与技术[M-32d21b79fc6cf598]；20.32 智能科学与技术[M-e934d55262e1e997]；21.33 数字媒体技术[M-0ae549c5cc552c9e]；22.34 医学信息工程[M-1718d0f6eeb9ee17]；23.35 电子信息工程[M-67fa15f1907821b4]；24.36 低空技术与工程[M-609c26f9fef06754]；25.37 过程装备与控制工程[M-6e7cbb06ef8c89eb]；26.38 能源化学工程[M-991db8ad67d7ad31]；27.39 能源服务工程[M-99b382a943c648a6]；28.40 材料化学[M-b2ae93cc47b2abf7]；29.41 储能科学与工程[M-7618f05e6e06c1f1]；30.42 能源与环境系统工程[M-15b903a8527e15c4]；31.43 化学工程与工艺[M-60990a381bdee4b7]；32.44 化工安全工程K781 新疆第二医学院（公办）（新疆）[M-90fd3d7521baa33e],,236,right,R1-P0整组先核,先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,104.0,G-11987cdfba1d7cb7,STABLEGROUP-d32305dca4db17e2
