第二轮候选ID,第二轮池,第二轮层级,建议梯度,是否进入家庭讨论,是否可作为定稿依据,入选理由,专项风险提示,下一步核验动作,体检和章程核验提示,重点观察标签,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,城市候选,公办民办机器线索,家庭底线属性动作,机器家庭匹配初判,调剂初判,偏好专业数,数字媒体技术专业数,计算机类相关专业数,师范类相关专业数,机械自动化机器人专业数,电子信息网络专业数,计算机AI软件专业数,农业动医兽医专业数,动物医学兽医专业数,护理助产专业数,工商旅游管理专业数,环境工程科学专业数,医技护理康复专业数,临床口腔中医暂缓专业数,高收费或超预算专业数,特殊限制待核专业数,专业明细行数,机器筛选价值层级,保真核验层级,历史线索分层,同代码命中年份最大值,历史最高等位分差,历史最低等位分差,来源页码,版面列,组内完整专业清单索引,机器核验下一步,人工核验下一步,专业组出现ID,稳定基座专业组筛选ID
R2GROUP-dc1b37b9ceafc68f,主线,C1-主线完整候选池,高冲暂缓,true,false,命中方向：农业1个；命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,组内有特殊限制待核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,A147,武汉理工大学,A14718,18,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,V3-历史线索普通留存,R1-P0整组先核,H5-历史最高线高于等位分30分以上,1,110,110,42,left,1.47 本科预科班（少数民族预科班：办学地点；武汉理工大学襄阳示范区；学制：一年）A149华中农业大学（公办）（湖北）[M-df8b3f17d7dac9b5],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-4648f14ee0e79d0d,STABLEGROUP-578f319757408bc9
R2GROUP-dc1b37b9ceafc68f,专项,C2-医技康复农业环境专项候选池,高冲暂缓,true,false,命中方向：农业1个；命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,组内有特殊限制待核；录取线距离偏冲；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,A147,武汉理工大学,A14718,18,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,V3-历史线索普通留存,R1-P0整组先核,H5-历史最高线高于等位分30分以上,1,110,110,42,left,1.47 本科预科班（少数民族预科班：办学地点；武汉理工大学襄阳示范区；学制：一年）A149华中农业大学（公办）（湖北）[M-df8b3f17d7dac9b5],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-4648f14ee0e79d0d,STABLEGROUP-578f319757408bc9
R2GROUP-163fecea4829f3d2,主线,C1-主线完整候选池,高冲暂缓,true,false,命中方向：计算机/AI/软件5个、电子/网络2个、机械/自动化/机器人2个、环境1个；命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,A145,中国地质大学（武汉）,A14505,05,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,5,0,5,0,2,2,5,0,0,0,0,1,0,0,0,0,25,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,2,119,97,40,right,1.10 地质学类（国家拔尖计划、国家理科基地班：地质学（国家拔尖计划、国家理科基地班））[M-dc2af3ddf7e41b8a]；2.11 地球物理学（国家拔尖计划）[M-109405eccc8ce5d1]；3.12 地质学类（背英班：食地质学、地球物理学、地球信息科学与技术，海洋科学、地理科学、资源勘查工程、水文与水资源工程、地质工程专业）14506 中国地质大学（武汉）第06组[M-bd5236570ff0b18a]；4.13 地质学类（含地质学、地球信息科学与技术专业）[M-18f6484bd1b2821b]；5.14 行星科学[M-eae5471b3652ef9c]；6.15 资源勘查工程[M-6da0bdc41673e2b4]；7.16 石油工程[M-333d6a681ac23893]；8.17 资源环境大数据工程[M-3572da3f4b5b015d]；9.18 水文与水资源工程[M-dd5e128807f7eeef]；10.19 地下水科学与工程[M-ac4af997bf348df4]；11.20 环境工程[M-f2d53883ddbd95ff]；12.21 大气科学[M-92f11d070251e622]；13.22 城市地下空间工程[M-31f75cfa45a270af]；14.23 地质工程[M-ac4c26ec03024004]；15.24 安全工程[M-59302dc88ec6d1b4]；16.25 机械设计制造及其自动化[M-11c7cd5e3183141a]；17.26 通信工程[M-cf09362b3e9d8978]；18.27 电子信息工程[M-99ff4bf82011d3e2]；19.28 机器人工程[M-4fc646ccfc00b05c]；20.29 计算机科学与技术[M-c79aabab35304fc7]；21.30 空间信息与数字技术[M-d9a4fd1a8104750b]；22.31 数据科学与大数据技术[M-4a76f70d7ec0fecd]；23.32 智能科学与技术[M-fc83343d6b155829]；24.33 软件工程[M-c6a3efe47ab351fd]；25.34 新能源科学与工程[M-9765b584b7f274b6],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-0982c5e9e2f76632,STABLEGROUP-5ddc16dc929b91b0
R2GROUP-163fecea4829f3d2,专项,C2-医技康复农业环境专项候选池,高冲暂缓,true,false,命中方向：计算机/AI/软件5个、电子/网络2个、机械/自动化/机器人2个、环境1个；命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,结构或组内边界需先核；录取线距离偏冲；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,A145,中国地质大学（武汉）,A14505,05,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,5,0,5,0,2,2,5,0,0,0,0,1,0,0,0,0,25,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,2,119,97,40,right,1.10 地质学类（国家拔尖计划、国家理科基地班：地质学（国家拔尖计划、国家理科基地班））[M-dc2af3ddf7e41b8a]；2.11 地球物理学（国家拔尖计划）[M-109405eccc8ce5d1]；3.12 地质学类（背英班：食地质学、地球物理学、地球信息科学与技术，海洋科学、地理科学、资源勘查工程、水文与水资源工程、地质工程专业）14506 中国地质大学（武汉）第06组[M-bd5236570ff0b18a]；4.13 地质学类（含地质学、地球信息科学与技术专业）[M-18f6484bd1b2821b]；5.14 行星科学[M-eae5471b3652ef9c]；6.15 资源勘查工程[M-6da0bdc41673e2b4]；7.16 石油工程[M-333d6a681ac23893]；8.17 资源环境大数据工程[M-3572da3f4b5b015d]；9.18 水文与水资源工程[M-dd5e128807f7eeef]；10.19 地下水科学与工程[M-ac4af997bf348df4]；11.20 环境工程[M-f2d53883ddbd95ff]；12.21 大气科学[M-92f11d070251e622]；13.22 城市地下空间工程[M-31f75cfa45a270af]；14.23 地质工程[M-ac4c26ec03024004]；15.24 安全工程[M-59302dc88ec6d1b4]；16.25 机械设计制造及其自动化[M-11c7cd5e3183141a]；17.26 通信工程[M-cf09362b3e9d8978]；18.27 电子信息工程[M-99ff4bf82011d3e2]；19.28 机器人工程[M-4fc646ccfc00b05c]；20.29 计算机科学与技术[M-c79aabab35304fc7]；21.30 空间信息与数字技术[M-d9a4fd1a8104750b]；22.31 数据科学与大数据技术[M-4a76f70d7ec0fecd]；23.32 智能科学与技术[M-fc83343d6b155829]；24.33 软件工程[M-c6a3efe47ab351fd]；25.34 新能源科学与工程[M-9765b584b7f274b6],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-0982c5e9e2f76632,STABLEGROUP-5ddc16dc929b91b0
R2GROUP-3d5ac5d7a123e76f,主线,C1-主线完整候选池,高冲暂缓,true,false,命中方向：计算机/AI/软件6个、电子/网络5个、机械/自动化/机器人5个；命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,组内有特殊限制待核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,A147,武汉理工大学,A14712,12,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,6,0,6,0,5,5,6,0,0,0,0,0,0,0,0,1,23,V0-默认不进主方案风险,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,130,116,41,left,1.16 光电信息科学与工程（应用物理鲲鹏试点班）[M-8a2c84ae3ea4b2e0]；2.17 车辆工程（智能新能源浣车鲲鹏试点[M-edaa4e61523006da]；3.18 计算机类（含计算机科学与技术、软件工程、数据科学与大数据技术专业）[M-7848c723104e0c64]；4.19 人工智能[M-877935ea9c42f0dc]；5.20 微电子科学与工程[M-77652ca25e4d42cd]；6.21 集成电路设计与集成系统[M-185014989de8214b]；7.22 电子信息类（含电子信息工程、电子科学与技术、智能科学与技术、通信工程专业）◎KAA院校代号[M-7815948a4c46d8f4]；8.23 电气工程及其自动化[M-7cd88be1a73a340e]；9.24 自动化类（含自动化、机器人工程专[M-7bdff77f399467b9]；10.25 电子信息类（含交叉力学：含电子信息科学与技术，光电信息科学与工程、物理学、工程力学专业）[M-b7f1ba188c556275]；11.26 机械设计制造及其自动化[M-5096822363a1ed1e]；12.27 能源与动力工程（新能源动力）[M-51876cd528a46c83]；13.28 数学类（含信息与计算科学、统计学专[M-12536c37ec516aa8]；14.29 机械类（车辆：拿车辆工程、資车服务工程、能源与动力工程、储能科学与[M-e3e247aad16ec9d4]；15.30 机械类（智能制造；貪机械工程、智能制造工程、测控技术与仪器、工业工[M-6ff864052209588b]；16.31 材料类（含材料成型及控制工程、材料科学与工程、无机非金属材料工程、高分子材料与工程、复合材料与工程、新能源材料与器件专业）[M-2020fbd94fc7b9d0]；17.33 化工与制药类（含生物方向：貪生物技化学工程与工艺、药工程专业；不招收色盲、色弱、单包识别能力异常考生）[M-db796deec14aa3a0]；18.34 交酒运输类（合交通运输、交通工程、交通设备与控制工程专业）[M-0800fb267777cd48]；19.35 地理信息科学[M-a52d63fa1d870c87]；20.36 管理科学与工程类（大数据与智慧安全应急；貪大数据管理与应用、安全工程、应急管理专业；不招收单色识别能[M-50db84b9b15fca5c]；21.37 数字经济（数字经济与人工智能双学[M-36f3c523ae68230a]；22.38 信息管理与信息系统[M-27aa6a0ff74c21aa]；23.41 海事管理（海事管理与人工智能双学士学位）[M-82c194efc1e7204d],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,G-4656027ef42ae83b,STABLEGROUP-5db4413810556830
R2GROUP-1bd816a5c9cd05a5,主线,C1-主线完整候选池,高冲暂缓,true,false,命中方向：机械/自动化/机器人1个；命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,A147,武汉理工大学,A14710,10,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,V3-历史线索普通留存,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,136,132,41,left,1.14 机械工程（卓越英才班）[M-d55a671117710001],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-a494b13185b9757e,STABLEGROUP-6e969ed29c4c8902
R2GROUP-875b66cbff00f0d2,主线,C1-主线完整候选池,高冲暂缓,true,false,命中方向：电子/网络1个；命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,A147,武汉理工大学,A14709,09,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,V3-历史线索普通留存,R3-P2官网后人工确认,H5-历史最高线高于等位分30分以上,3,138,134,41,left,1.13 通信工程（卓越英才班）[M-474abd637dc05680],先自动核高校官网/章程来源，再人工确认费用、校区、调剂范围。,官网只作辅证，不能替代湖北省招办计划。,G-bcf5effe7189dcb9,STABLEGROUP-b249bb80d2254247
R2GROUP-3d15645afd8a3ccd,主线,C1-主线完整候选池,高冲暂缓,true,false,命中方向：计算机/AI/软件9个；命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,A141,武汉大学,A14109,09,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,8,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,9,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,1,143,143,38,right,1.23 计算机科学与技术（雷军班；多元化培[M-484bc6758fff89d7]；2.24 计算机科学与技术（弘毅班；拔尖人才[M-e250f0a53ef84b76]；3.25 软件工程（特软班）[M-e4295dd9f25ad71e]；4.26 计算机类（计算机学院；貪计算机科学与技术、软件工程专业；分流时该专业大类内专业任选）[M-441e148dafdb4204]；5.27 密码科学与技术（创新班）[M-70c14a034fb0c7d1]；6.28 网络空间安全（创新班）[M-6c6bbe1c67c63c2d]；7.29 计算机类（国家网络安全学院：含信息安全、网络空间安全专业）[M-9baf90a4842cb1ee]；8.30 人工智能（自强班；拔尖人才培养试验[M-4b77ed380591cad8]；9.31 人工智能[M-acc2086bfe93d33c],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-18a4afd29f398c8c,STABLEGROUP-d3a22c8313669a7e
R2GROUP-e2aa71e79270db87,主线,C1-主线完整候选池,高冲暂缓,true,false,命中方向：机械/自动化/机器人6个；命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,A141,武汉大学,A14110,10,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,暂不判断-组内结构异常需先核页,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,V3-历史线索普通留存,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,150,142,38,right,1.32 机器人工程（具身机器人自强班）[M-447c4b873e699865]；2.33 机器人工程（含机器人工程、自动化专[M-dcb45d0c8850d4a7]；3.34 工科试验班（碳中和自强班：水文与水资源工程；拔尖人才培养试验班）[M-d94e88e807d2295f]；4.35 电气工程及其自动化（智能电气创新班；含电气工程及其自动化、储能科学与工程专业）[M-3745ede909a87d8a]；5.36 电气工程及其自动化（含电气工程及其自动化、储能科学与工程专业）[M-c8fd2902826c6139]；6.37 智能制造工程（机器人与智能机械试验班：含机械设计制造及其自动化、智能制造工程专业）[M-a7da3b7635f0ffb1]；7.38 工科试验班（智慧能源与智能制造类术专业；分流时该专业大类内专业任选）[M-207d610b7588ccd8],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-3884664824995391,STABLEGROUP-0459f2b469dafdf7
R2GROUP-838e525a4c7d29ff,主线,C1-主线完整候选池,高冲暂缓,true,false,命中方向：电子/网络1个；命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,A147,武汉理工大学,A14708,08,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,V3-历史线索普通留存,R3-P2官网后人工确认,H5-历史最高线高于等位分30分以上,3,153,138,41,left,1.12 微电子科学与工程（卓越英才班）[M-398b6531e0110bbb],先自动核高校官网/章程来源，再人工确认费用、校区、调剂范围。,官网只作辅证，不能替代湖北省招办计划。,G-299cb2ff2d78f612,STABLEGROUP-e1a24fb4b06ef889
R2GROUP-301bb2173845c668,主线,C1-主线完整候选池,高冲暂缓,true,false,命中方向：电子/网络4个；命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,A141,武汉大学,A14111,11,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,暂不判断-组内结构异常需先核页,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,V3-历史线索普通留存,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,158,141,38,right,1.39 微电子科学与工程（集成电路学院）[M-656ab0210b3be1d6]；2.40 地球物理学（数智地空弘毅班；拔尖人才培养试验班）[M-29375eb8560a0dce]；3.41 电子信息类（创新班；含通信工程、电子信息工程专业）[M-b6e62b1753931985]；4.42 电子信息类（电子信息学院；含通信工院校专业组及专业代号程、电子信息工程专业；分流时该专业大类内专业任选）[M-580f5e61d0c27ed4]；5.43 漫感科学与技术（知享创新班：含遥感科学与技术、空间信息与数字技术专[M-57f5a3ef0fa107ca]；6.44 逼感科学与技术（合含遥感科学与技术、空间信息与数字技术专业）[M-4eb7e8764c721e5e]；7.45 导航工程（智能导航创新班）[M-b45cc64e30e12345]；8.46 时空信息工程（含时空信息工程、导航工程、测绘工程专业）[M-59c45dd8ab3996c4],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-2525ce46eaa96cac,STABLEGROUP-68170c91ef42d2fe
R2GROUP-494a36c01bf29fee,主线,C1-主线完整候选池,冲刺观察,true,false,命中方向：计算机/AI/软件2个、电子/网络2个；命中优先城市：西安；历史线索：H4-历史最高线高于等位分16-30分；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,K481,西安文理学院,K48103,03,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,2,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,3,V1-偏好专业优先线索,R1-P0整组先核,H4-历史最高线高于等位分16-30分,2,28,28,225,right,1.03 软件工程（办学地点：高新校区）[M-2a7997e8e43e3817]；2.04 物联网工程（办学地点：高新校区）[M-8bf22d5f318436d5]；3.05 电子信息工程（办学地点：高新校区）K482榆林大学（公办）（陕西）[M-373c8a620fb6359d],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-59cc65da1e42ff02,STABLEGROUP-38508bd6fca65afe
R2GROUP-57059f65c994c972,专项,C2-医技康复农业环境专项候选池,冲刺观察,true,false,命中方向：医技/康复1个；命中优先城市：西安；历史线索：H4-历史最高线高于等位分16-30分；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,医技/康复需核体检、证书、实习和就业路径；录取线距离偏冲；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检摘要显示色觉正常、矫正视力4.80/4.80；医技、康复、农学等仍必须逐校核招生章程和体检指导意见。,,K488,西安医学院,K48807,07,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,V0-默认不进主方案风险,R1-P0整组先核,H4-历史最高线高于等位分16-30分,1,28,28,226,right,1.07 药学（ICC国际创意学院项目；办学地点：未央校区）[M-c711b81fad3bfabf]；2.08 医学影像技术（ICC 国际创意学院项目：办学地点：未央校区）[M-05c62858a0830f27],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,G-e97e63aa5a980eeb,STABLEGROUP-79951d19a23c2e86
R2GROUP-9dd3fb006f2948e4,点名观察,C3-用户点名学校观察池,历史待补,true,false,命中方向：环境1个；命中优先城市：西安；命名观察：西安建筑科技大学；历史线索：H0-无同代码历史线索；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,缺同代码历史线索；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,西安建筑科技大学,K465,西安建筑科技大学,K46507,07,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在高收费/超预算专业,调剂风险线索-组内存在默认不能接受专业,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,V0-默认不进主方案风险,R1-P0整组先核,H0-无同代码历史线索,0,,,223,right,1.22 环境科学（中外合作办学）（双学位：办学地点：草堂校区）K466 西安科技大学（公办）（陕西）[M-398d21a4414ab7fd],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,G-02e5375adbd14902,STABLEGROUP-8e54a44481ba85d9
R2GROUP-793e54d356dea4d9,主线,C1-主线完整候选池,历史待补,true,false,命中方向：计算机/AI/软件4个、电子/网络4个、机械/自动化/机器人2个；命中优先城市：西安；历史线索：H0-无同代码历史线索；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验；主线未纳入临床/口腔/中医、护理、医技、动物医学/兽医等方向；护理和动物医学/兽医暂不进入候选池,结构或组内边界需先核；缺同代码历史线索,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,K467,西安石油大学,K46706,06,西安,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,4,0,4,0,2,4,4,0,0,0,0,0,0,0,0,0,19,V1-偏好专业优先线索,R1-P0整组先核,H0-无同代码历史线索,0,,,224,left,1.27 测控技术与仪器（办学地点：鄂邑校[M-428d9e4f48c61701]；2.28 电气工程及其自动化（办学地点：鄂邑校区）[M-e24a9cf8a0bf1854]；3.29 电子信息工程（办学地点：郵邑校区）[M-03f5eeb2ad024138]；4.30 通信工程（办学地点：鄠邑校区）[M-e783be97caa5a623]；5.31 自动化（办学地点：邻邑校区）32/（机械电子工程（办学地点：鄂邑校区）[M-3ccff0ee7e6901a9]；6.33 过程装备与控制工程（办学地点：邻邑校区）[M-ae8dad388bbd83ae]；7.34 材料成型及控制工程（办学地点：椰邑校区）[M-9b2379265a7d3774]；8.35 金属材料工程（办学地点：鄂邑校区）[M-6ae03ef1b1b4f066]；9.36 爆接技术与工程（办学地点：鄠邑校[M-a9d42007306d7056]；10.37 新能源材料与器件（办学地点：鄂邑校[M-1058c343305976ae]；11.38 人工智能（办学地点：鄠邑校区）[M-58a7616cf779f800]；12.39 计算机科学与技术（办学地点：鄂邑校[M-f73b8a4b72ba653b]；13.40 软件工程（办学地点：鄂邑校区）[M-3be74d5a9da77c34]；14.41 网络工程（办学地点：邻邑校区）[M-0ea99f7514debf15]；15.42 安全工程（办学地点：鄂邑校区）[M-7422cbf26cbfc4c2]；16.43 信息与计算科学（办学地点：邻邑校[M-32087d24fdd2fe7d]；17.44 数据计算及应用（办学地点：鄂邑校[M-85f76b7f29917fb7]；18.45 应用物理学（办学地点：鄂邑校区）[M-a9dc9f08fee2765e]；19.46 光电信息科学与工程（办学地点：鄂邑校区）K468 陕西科技大学（公办）（陕西）[M-87b9c5f7648da1e1],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-cdce4e8285a638c4,STABLEGROUP-5c2e5c6487717046
