第四轮候选ID,第四轮来源口径,讨论集合,是否进入优先讨论,是否可作为定稿依据,城市,城市来源,教育部所在地,教育部所在地命中城市,原城市候选,城市口径提醒,所在地使用边界,城市字段状态,校区字段状态,省份,主管部门,学校登记备注,院校代码,院校名称,院校专业组代码,专业组号,历史线索分层,冲稳保,冲稳保解释,与515关系,2026考生分数,2026考生位次,2025等位分,2024等位分,2023等位分,2025投档分,2025等位分差,2024投档分,2024等位分差,2023投档分,2023等位分差,同代码命中年份数,同代码命中年份,三年投档分范围,等位分差摘要,历史线使用口径,再选要求跨年变化,历史组名疑似不一致,公办民办机器线索,家庭底线属性动作,专业明细行数,数字媒体技术专业数,计算机类相关专业数,计算机AI软件专业数,电子信息网络专业数,机械自动化机器人专业数,师范类相关专业数,工商旅游管理专业数,环境工程科学专业数,农业不含动物相关专业数,高收费或超预算专业数,护理助产专业数,动物医学兽医专业数,临床口腔中医暂缓专业数,医技护理康复专业数,特殊限制待核专业数,调剂初判,完整专业组接受度初判,组内专业摘录,办学地点线索,来源页码,版面列,保真核验层级,机器核验下一步,人工核验下一步,下一步核验动作,讨论排序分,专业组出现ID,稳定基座专业组筛选ID
R4GROUP-b19116111fb172b0,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,false,false,阿拉尔市,教育部所在地,阿拉尔市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,新疆维吾尔自治区,新疆生产建设兵团,,K748,塔里木大学,K74802,02,H2-历史最高线不高于等位分,稳妥观察,稳妥观察：按同代码历史最高等位分差 -7 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；473-481=-8；490-497=-7；473-494=-21；历史最高等位分差=-7。,515,91723,494,497,481,473,473-494=-21,490,490-497=-7,473,473-481=-8,3,2023；2024；2025,473-490,473-481=-8；490-497=-7；473-494=-21,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,暂不判断-特殊限制待核,主线机器门禁通过，仍需完整专业组人工核验。,1.04 国际经济与贸易[M-1e6a76ce8800d775]；2.05 财务管理（该专业有体检限制，详见学校招生章程）[M-e4cfd3297f19aa7d]；3.06 工商管理（该专业有体检限制，详见学校招生章程）[M-fcd9b7a7ef939711]；4.07 农林经济管理（该专业有体检限制，详见学校招生章程）[M-d8457346d5c830bc],,233,left,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,42.0,G-4796106713f12ee5,STABLEGROUP-f0571ddb09e6ecf7
R4GROUP-044cc1c40799de23,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,false,false,鞍山市,教育部所在地,鞍山市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,machine_ocr_remark_candidate_unverified,辽宁省,辽宁省,,F485,鞍山师范学院,F48504,04,H2-历史最高线不高于等位分,稳妥观察,稳妥观察：按同代码历史最高等位分差 -14 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；480-494=-14；历史最高等位分差=-14。,515,91723,494,497,481,480,480-494=-14,,,,,1,2025,480,480-494=-14,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,暂不判断-特殊限制待核,主线机器门禁通过，仍需完整专业组人工核验。,1.06 葵语（师范娄；外语语种：英语；办学地点：铁东校区）F486大连外国语大学（公办）（辽宁）[M-de4b06591a9a74b3],铁东校区,116,right,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,42.0,G-5158311ba8f60f99,STABLEGROUP-6f7b3df1c784fbee
R4GROUP-139a76cc3e078d00,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,鞍山市,教育部所在地,鞍山市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review；machine_ocr_remark_candidate_unverified,辽宁省,辽宁省,,F485,鞍山师范学院,F48503,03,H3-历史最高线高于等位分15分内,稳冲观察,稳冲观察：按同代码历史最高等位分差 1 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；495-494=+1；历史最高等位分差=1。,515,91723,494,497,481,495,495-494=+1,,,,,1,2025,495,495-494=+1,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.04 汉语言文学（师范类；办学地点：铁东[M-2e2fb5efeb580afa]；2.05 汉语国际教育（办学地点：铁东校区）[M-5b980484cd5a5556],铁东校区,116,right,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,49.75,G-372d6322e7ddaff7,STABLEGROUP-250f55eb65da09b8
R4GROUP-0649094bd8a9fcab,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,韶关市,教育部所在地,韶关市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,广东省,广东省,,H775,韶关学院,H77505,05,H3-历史最高线高于等位分15分内,稳冲观察,稳冲观察：按同代码历史最高等位分差 3 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；478-481=-3；500-497=+3；484-494=-10；历史最高等位分差=3。,515,91723,494,497,481,484,484-494=-10,500,500-497=+3,478,478-481=-3,3,2023；2024；2025,478-500,478-481=-3；500-497=+3；484-494=-10,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,true,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.05 数字媒体技术（办学地点：韶乐园校[M-4b0cc9d74eef3c59],,187,right,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,57.25,G-aed32fc724b7746b,STABLEGROUP-cff352fe3ebee1ee
R4GROUP-1ea7002eb7d543b0,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,false,false,驻马店市,教育部所在地,驻马店市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,河南省,河南省,,H566,黄淮学院,H56602,02,H2-历史最高线不高于等位分,稳妥观察,稳妥观察：按同代码历史最高等位分差 -3 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；478-481=-3；483-497=-14；476-494=-18；历史最高等位分差=-3。,515,91723,494,497,481,476,476-494=-18,483,483-497=-14,478,478-481=-3,3,2023；2024；2025,476-483,478-481=-3；483-497=-14；476-494=-18,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,true,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,调剂风险线索-组内存在默认不能接受专业,主线机器门禁通过，仍需完整专业组人工核验。,1.03 制药工程[M-19e12f11f4630f34]；2.04 数学与应用数学（师范类）[M-876ff12939187ea6]；3.05 生物工程[M-25b311773f295d48]；4.06 食品科学与工程[M-46f2dfe4f8efda27]；5.07 储能科学与工程[M-78fc60c2bc771e86]；6.08 能源化学工程[M-fb69c5862f262280]；7.09 智慧能源工程[M-af7271007285478c],,176,left,R2-P1页列集中核,先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,50.0,G-e0724aba5aeff80c,STABLEGROUP-c697e1810c55441f
R4GROUP-d40b1f6bc1643ca7,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,黄冈市,教育部所在地,黄冈市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,湖北省,湖北省,,C118,黄冈师范学院,C11813,13,H2-历史最高线不高于等位分,稳妥观察,稳妥观察：按同代码历史最高等位分差 0 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；494-494=+0；历史最高等位分差=0。,515,91723,494,497,481,494,494-494=+0,,,,,1,2025,494,494-494=+0,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.72 思想政治教育（师范类）[M-b3ced3c1e01933db]；2.73 政治学与行政学[M-ebb3d512b40f6137],,73,right,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,58.0,G-d173668e07c7af3f,STABLEGROUP-73a9715317c9f071
R4GROUP-78e80fb428e87d9a,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,false,false,黄冈市,教育部所在地,黄冈市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,湖北省,湖北省,,C118,黄冈师范学院,C11814,14,H2-历史最高线不高于等位分,稳妥观察,稳妥观察：按同代码历史最高等位分差 -7 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；487-494=-7；历史最高等位分差=-7。,515,91723,494,497,481,487,487-494=-7,,,,,1,2025,487,487-494=-7,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,暂不判断-组内结构异常需先核页,组内结构需先核,1.74 地理科学（师范类）C125 武汉轻工大学（公办）（湖北）[M-59335c6d2506ec84],,73,right,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,38.0,G-9e1a6b849502e148,STABLEGROUP-561397f91b5b2cbe
R4GROUP-4b655aaaace37805,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,黄冈市,教育部所在地,黄冈市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,湖北省,湖北省,,C118,黄冈师范学院,C11811,11,H3-历史最高线高于等位分15分内,稳冲观察,稳冲观察：按同代码历史最高等位分差 2 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；496-494=+2；历史最高等位分差=2。,515,91723,494,497,481,496,496-494=+2,,,,,1,2025,496,496-494=+2,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,7,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.55 物理学（师范类）[M-633c5aae1dbde8f6]；2.56 电子信息工程[M-776783aa034110d1]；3.57 光电信息科学与工程[M-99af103dab855547]；4.58 机械设计制造及其自动化[M-cec52f51bbbe805b]；5.59 机器人工程[M-f95faa393e6a7c8f]；6.60 电气工程及其自动化[M-8e2ceee38fe735ff]；7.61 飞行器制造工程[M-ba0ab31d8f908c5b],,73,right,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,69.5,G-34a92ea063b4d7fa,STABLEGROUP-495670c95e7155ec
R4GROUP-8b33ab9121729b4f,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,false,false,黄冈市,教育部所在地,黄冈市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,湖北省,湖北省,,C118,黄冈师范学院,C11812,12,H3-历史最高线高于等位分15分内,稳冲观察,稳冲观察：按同代码历史最高等位分差 3 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；497-494=+3；历史最高等位分差=3。,515,91723,494,497,481,497,497-494=+3,,,,,1,2025,497,497-494=+3,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,调剂风险线索-组内存在默认不能接受专业,主线机器门禁通过，仍需完整专业组人工核验。,1.64 化学（师范类）[M-3ec1bb3f2503f806]；2.65 化学工程与工艺[M-9fbed4dd8e88d74a]；3.66 制药工程[M-509483d34b608529]；4.67 新能源材料与器件[M-00fe1c1ce27ea689]；5.68 生物科学（师范类）[M-7d6ff820f62382f4]；6.69 食品科学与工程[M-fb0d5a051f213aea]；7.70 植物科学与技术[M-24b4b7359fe9d9b4],,73,right,R2-P1页列集中核,先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,45.25,G-8e0413495c5891b2,STABLEGROUP-71d2f2b99e5c17f4
R4GROUP-cfaa870fdbdcb77e,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,黄冈市,教育部所在地,黄冈市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,湖北省,湖北省,,C118,黄冈师范学院,C11810,10,H4-历史最高线高于等位分16-30分,冲刺观察,冲刺观察：按同代码历史最高等位分差 27 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；524-497=+27；487-494=-7；历史最高等位分差=27。,515,91723,494,497,481,487,487-494=-7,524,524-497=+27,,,2,2024；2025,487-524,524-497=+27；487-494=-7,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,true,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,5,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.48 数学与应用数学（师范类）[M-f7f48a6b4950d6cc]；2.49 信息与计算科学[M-26e1a97ae9428f07]；3.50 数据科学与大数据技术[M-9fd7e91b3fe03fe1]；4.51 计算机科学与技术（师范类）[M-ec9e3e801d379acf]；5.52 软件工程[M-5f97cf3ace9e658b],,73,right,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,64.25,G-6d6a8f20ef5045db,STABLEGROUP-f9b4aa7f1b1679df
R4GROUP-5d9ad2268dc0bcf8,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,黄冈市,教育部所在地,黄冈市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,湖北省,湖北省,,C118,黄冈师范学院,C11808,08,H4-历史最高线高于等位分16-30分,冲刺观察,冲刺观察：按同代码历史最高等位分差 18 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；499-481=+18；492-497=-5；历史最高等位分差=18。,515,91723,494,497,481,,,492,492-497=-5,499,499-481=+18,2,2023；2024,492-499,499-481=+18；492-497=-5,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,true,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,暂不判断-特殊限制待核,主线机器门禁通过，仍需完整专业组人工核验。,1.29 教育技术学（师范类）[M-81164f3f40ef578f]；2.30 学前教育（师范炎）[M-30e2fb00c1592bbd]；3.3 小学教育（师范类）[M-f136610b9fc2e5a7]；4.32 应用心理学（师范类）[M-09bec50f4af0723b]；5.33 汉语言文学（师范类）[M-17bca16508f6cbcd]；6.34 汉语国际教育[M-5f3829926e101ab5]；7.35 历史学（师范类）[M-ab7347d8d5ef6c47]；8.36 日语（外语语种：不限）[M-a4725ee2825f4c8b]；9.37 英语（师范类：外语语种：英语）[M-5cc00319024cc90f]；10.38 商务英语（外语语种：英语）[M-c1ea948209de066b],,73,left,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,43.5,G-aef998ba18d1e5ed,STABLEGROUP-75ed97e2849a7f83
R4GROUP-068169280809c9a7,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,黄石市,教育部所在地,黄石市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,湖北省,湖北省,,C138,湖北理工学院,C13811,11,H2-历史最高线不高于等位分,稳妥观察,稳妥观察：按同代码历史最高等位分差 -9 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；472-481=-9；488-497=-9；480-494=-14；历史最高等位分差=-9。,515,91723,494,497,481,480,480-494=-14,488,488-497=-9,472,472-481=-9,3,2023；2024；2025,472-488,472-481=-9；488-497=-9；480-494=-14,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,true,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.54 电子信息工程[M-48b1a305b9c7e86e]；2.55 通信工程[M-9b4e65a692074a76]；3.56 电气工程及其自动化[M-128214aede4ecfe0]；4.57 自动化[M-0154a57fcc7c7e79],,79,right,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,70.0,G-dc838b805da2befe,STABLEGROUP-97a031a85c106979
R4GROUP-7fec5ee7830590ef,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,黄石市,教育部所在地,黄石市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,湖北省,湖北省,,C138,湖北理工学院,C13810,10,H3-历史最高线高于等位分15分内,稳冲观察,稳冲观察：按同代码历史最高等位分差 2 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；483-481=+2；497-497=+0；484-494=-10；历史最高等位分差=2。,515,91723,494,497,481,484,484-494=-10,497,497-497=+0,483,483-481=+2,3,2023；2024；2025,483-497,483-481=+2；497-497=+0；484-494=-10,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,true,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,5,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.49 信息与计算科学（大数据安全方向）[M-3233c336114a530e]；2.50 应用物理学（集成电路方向、光电信息科学方向）[M-81bcb2e3f9310b58]；3.51 数据科学与大数据技术[M-0d4fb7b722997d8e]；4.52 人工智能[M-b8657de6d279dc74]；5.53 人工智能（创新实验班）[M-74b36f7c71439bba],,79,right,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,85.5,G-a289e7d54bd0da07,STABLEGROUP-2aab4279ad400b8d
R4GROUP-d4a5ed50b354968c,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,黄石市,教育部所在地,黄石市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,湖北省,湖北省,,C138,湖北理工学院,C13813,13,H3-历史最高线高于等位分15分内,稳冲观察,稳冲观察：按同代码历史最高等位分差 7 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；488-481=+7；493-497=-4；486-494=-8；历史最高等位分差=7。,515,91723,494,497,481,486,486-494=-8,493,493-497=-4,488,488-481=+7,3,2023；2024；2025,486-493,488-481=+7；493-497=-4；486-494=-8,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,4,0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,暂不判断-特殊限制待核,主线机器门禁通过，仍需完整专业组人工核验。,1.62 计算机科学与技术（不招单色识别不[M-b0f8fd0e863983c8]；2.33 计算机科学与技术（创新实验班；不扌[M-bbf6b877233b143e]；3.64 软件工程[M-4f8b883488ba7e36]；4.65 网络工程[M-ebfadfbc09ed373f],,79,right,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,68.25,G-09d01ff8dec8280c,STABLEGROUP-eb5de16c9d3dfe6f
R4GROUP-7c7c2754f750f063,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,主线可能够得着全集,true,false,黄石市,教育部所在地,黄石市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,湖北省,湖北省,,C138,湖北理工学院,C13812,12,H3-历史最高线高于等位分15分内,稳冲观察,稳冲观察：按同代码历史最高等位分差 12 判断；分差为各年投档分减该年515位次等位分。,515对应等位分：2025=494、2024=497、2023=481；493-481=+12；491-497=-6；481-494=-13；历史最高等位分差=12。,515,91723,494,497,481,481,481-494=-13,491,491-497=-6,493,493-481=+12,3,2023；2024；2025,481-493,493-481=+12；491-497=-6；481-494=-13,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,true,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.58 机械设计制造及其自动化[M-a4ca762a6e64fd95]；2.59 机械电子工程[M-1a15b062db5afdf1]；3.60 智能制造工程[M-6f7e7805227cc278]；4.61 机器人工程[M-ecf6099351018602],,79,right,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,核第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,59.0,G-b874ab6ac519bb4a,STABLEGROUP-a235931253770a71
