第三轮候选ID,第三轮池,第三轮层级,第三轮建议梯度,是否进入家庭讨论,是否可作为定稿依据,不限地区排序分,城市筛选口径,入选理由,专项风险提示,下一步核验动作,体检和章程核验提示,重点观察标签,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,城市候选,公办民办机器线索,家庭底线属性动作,机器家庭匹配初判,调剂初判,偏好专业数,数字媒体技术专业数,计算机类相关专业数,师范类相关专业数,机械自动化机器人专业数,电子信息网络专业数,计算机AI软件专业数,农业动医兽医专业数,动物医学兽医专业数,护理助产专业数,工商旅游管理专业数,环境工程科学专业数,医技护理康复专业数,临床口腔中医暂缓专业数,高收费或超预算专业数,特殊限制待核专业数,专业明细行数,机器筛选价值层级,保真核验层级,历史线索分层,同代码命中年份最大值,历史最高等位分差,历史最低等位分差,来源页码,版面列,组内完整专业清单索引,机器核验下一步,人工核验下一步,专业组出现ID,稳定基座专业组筛选ID
R3GROUP-e59a0a4428c92bc0,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-25.2,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件1个、电子/网络1个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,A117,河海大学,A11703,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,2,136,112,32,left,1.11 水利类（大禹拔尖人才培养班；水文与水资源工程：水利水电工程；港口航道与海岸工程；大一、大三、大四在南京相应校区学习，大二在常州校区学习；办学地点：江宁校区）[M-b7a42e2adf10b76a]；2.12 电子偵息类（大禹拔尖人才培养班：人工智能；通信工程：大一在南京相应校区学习，大二起在常州校区学习）[M-684d2c2137dd0066],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-4f33c28226c6a959,STABLEGROUP-9e45f2e36df8861a
R3GROUP-387f0820540aeabc,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-25.4,城市仅展示不参与筛选排序,命中方向：工商/旅游管理1个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F198,石家庄铁道大学,F19804,04,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,V3-历史线索普通留存,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,52,38,102,left,1.07 法学（办学地点：龙山校区）[M-4c1103ba60b18ecb]；2.08 建筑学（办学地点：本校区；学制：五[M-7f8b7c8e746bda33]；3.09 汉语言文学（办学地点：龙山校区）[M-2f4000340be8ebbf]；4.10 物流管理（办学地点：龙山校区）覓亮院校孝业组及专业代号[M-3a22659cf714354b],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-2c9af4a6f3d95c7f,STABLEGROUP-e10498f7c01e3b1f
R3GROUP-7c702c7dd4adc0b8,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-25.4,城市仅展示不参与筛选排序,命中方向：电子/网络1个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H319,江西师范大学,H31915,15,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,V3-历史线索普通留存,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,1,67,67,157,left,1.51 电子信息工程《拔尖创新班；办学地点：瑶湖校区）[M-317913697f55cd72],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-58a45d20e9f8952f,STABLEGROUP-c386352a36ba3153
R3GROUP-5d3cfaed72b66dca,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-25.6,城市仅展示不参与筛选排序,命中方向：师范1个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,K178,成都医学院,K17802,02,成都,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,V0-默认不进主方案风险,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,33,18,212,right,1.02 药学（色真、色弱及单眼失明考生不予录取；办学地点：新都校区）K179成都师范学院（公办）（四川）[M-015ca1c4dd49c07f],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,G-95e5212bd4e42903,STABLEGROUP-52a15fe9654a18d6
R3GROUP-fe05629b90df7940,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-25.6,城市仅展示不参与筛选排序,命中方向：师范3个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F482,辽宁师范大学,F48203,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,2,43,35,116,left,1.03 化学（师范类；师范；办学地点：黄河路[M-c82e810d58b952c9]；2.04 过算机科学与技术（师范类；师范；办学地点：西山湖校区）[M-f74067a7afc3e0cb]；3.05 数学与应用数学（师范类；师范；办学地点：西山湖校区）F484 渤海大学（公办）（辽宁）[M-33fea466fad38137],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-5e4a035ecebf2bcd,STABLEGROUP-2fad84ce293285d3
R3GROUP-1bdb686fd68759f0,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-25.6,城市仅展示不参与筛选排序,命中方向：工商/旅游管理1个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H137,安徽建筑大学,H13702,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,V3-历史线索普通留存,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,53,22,146,left,1.06 建笋学（办学地点：紫云路校区；学制：五年）[M-46bd4c00cae9e766]；2.07 城乡规划（办学地点：紫云路校区）[M-ffadb935f7c10db1]；3.08 风景园林（办学地点：紫云路校区）[M-14d03716164562da]；4.09 数字经济（办学地点：金寨路校区）貨高評孝及专代号[M-26cb191f5caeef36]；5.10 工程管理（办学地点：金寨路校区）[M-008b2abc110fa759]；6.11 工程造价（办学地点：金寨路校区）[M-0927f73fa4b602d1]；7.12 人力资源管理（办学地点：金寨路校[M-9e6f161214e6ab49]；8.13 城市管理（办学地点：金寨路校区）[M-dff442691c2315f5],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-a6347e76659f1299,STABLEGROUP-8c8e5b83aa180740
R3GROUP-101f73c4b5154b2e,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-25.8,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件1个、师范1个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,K260,贵州师范大学,K26001,01,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,1,44,44,215,right,1.01 人工智能K261遵义师范学院（公办）（贵州）[M-757e48321788a763],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-22488ab37404103b,STABLEGROUP-8ac7965254243e0b
R3GROUP-21e1b1dc02a8c927,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-26.0,城市仅展示不参与筛选排序,命中方向：环境2个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H125,安徽师范大学,H12504,04,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,V3-历史线索普通留存,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,75,6,145,right,1.06 统计学（办学地点：花津校区）[M-f28cad49533c9a06]；2.07 地理信息科学（办学地点：花津校区）[M-1ed1a726c1bfa747]；3.08 生态学（办学地点：花津校区）[M-7ba8c98b765b6c9e]；4.09 环境工程（办学地点：花津校区）[M-090c8f8f57e0977e],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-acd47c6f905618c8,STABLEGROUP-1c9d6439199d265c
R3GROUP-ffc247d1db69a402,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-26.2,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件1个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,组内有特殊限制待核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,H679,湖南工程学院,H67902,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,36,4,183,left,1.04 服装设计与工程[M-0a43df3800c26ae6]；2.05 国际经济与贸易[M-a8bd111ce667663d]；3.06 大数据管理与应用[M-2b9ab30022bf5e1d]；4.07 商务英语（外语语种：英语）[M-45b72be42b5a33b7],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-14369edde6ec0751,STABLEGROUP-38b7db7cee64d0fc
R3GROUP-076af27d92e4d69d,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-26.2,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件1个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,A034,中央财经大学,A03407,07,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,2,116,105,18,left,1.22 数据科学与大数据技术（九章数据工程实验班：办学地点：按学校两校区建设规划和办学实际确定）[M-d8ea842133460e20],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-3dbcfc8ff4fb2c61,STABLEGROUP-91251a18a156f38a
R3GROUP-d66972bf89b426a4,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-26.4,城市仅展示不参与筛选排序,命中方向：电子/网络3个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H891,广西科技大学,H89105,05,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,暂不判断-组内结构异常需先核页,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,V3-历史线索普通留存,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,32,11,195,left,1.12 电子信息工程（办学地点：文昌校区）[M-0fc97be2262a4038]；2.13 电子科学与技术（办学地点：文昌校[M-b07761d923a86567]；3.14 通信工程（办学地点：文昌校区）[M-ead97fad5f9e903f],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-881c18339b0b3529,STABLEGROUP-cc7e6a1e5ea4df24
R3GROUP-689ff39f075c5b16,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-26.4,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件1个、农业1个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H547,中原工学院,H54703,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,1,37,37,173,right,1.03 人工智能（办学地点：龙湖校区）AKA◎ZG×院校李业組及专业代号H548 河南农业大学（公办）（河南）[M-c41fd2c8cfd811d1],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-e58e92ba7c202a19,STABLEGROUP-c9feb141e5d71dfc
R3GROUP-7219effcf7091704,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-26.4,城市仅展示不参与筛选排序,命中方向：机械/自动化/机器人1个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F470,大连交通大学,F47006,06,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,V3-历史线索普通留存,R4-P3低风险抽检,H5-历史最高线高于等位分30分以上,3,72,54,114,left,1.15 电气工程及其自动化（卓越计划班；办学地点：旅顺口校区）[M-71d0f77ee710be72],保留为机器初筛观察池，等官方计划或人工抽检结果后再排序。,低风险抽检发现异常时升级同页列/同校/同组。,G-74b035c4fe42789a,STABLEGROUP-181a28f4344c1ef6
R3GROUP-183a9df7cf30fb7d,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-26.4,城市仅展示不参与筛选排序,命中方向：机械/自动化/机器人1个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H776,惠州学院,H77602,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,V3-历史线索普通留存,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,2,72,31,187,right,1.02 机械电子工程[M-dd3450605529ba8c],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-68775b1968f33205,STABLEGROUP-a91116ed24e99e29
R3GROUP-757a04e4d3762483,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-26.4,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件1个、机械/自动化/机器人2个、农业1个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,K747,新疆大学,K74704,04,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,1,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,9,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,87,72,232,right,1.37 食品科学与工程（喀什校区）[M-2d149e05253ee955]；2.38 智慧农业（喀什校区）[M-355802dee0dd60da]；3.39 智薏交通（喀什校区）[M-55b26bc07cdf62cf]；4.40 纺织工程（喀什校区）[M-69a0670016e1d49b]；5.41 智能制造工程（喀什校区）[M-891ad1142ea07070]；6.42 治金工程（喀什校区）[M-bde88f0a7ade02fb]；7.43 储能科学与工程（喀什校区）[M-0b8b4035caa5d06d]；8.44 资源环境大数据工程（喀什校区）[M-78121fc89012af15]；9.45 机械设计制造及其自动化（喀什校区）[M-a1b1b81470301ad4],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-7fbef37bb1cecdda,STABLEGROUP-8e8bf55dd9ac95ea
R3GROUP-d15b4b8415d8ec86,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-26.4,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件1个、电子/网络1个、机械/自动化/机器人1个、师范1个、环境1个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,组内有特殊限制待核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,A097,东华大学,A09704,04,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,2,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,8,V0-默认不进主方案风险,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,132,109,28,right,1.22 生物工程（生物医药方息：不招色弱、色盲考生，含合成生物学、衰老与重大疾病诊疗方向：办学地点：松江校区）[M-9fba9e53557a18e5]；2.23 生物医学工程（不招色弱、色真考生，设置生物材料医疗器械与微纳诊疗、柔性电子与智能可穿戴医疗2个主要学科方向；办学地点：松江校区）[M-bb5ff4a0e1a272ff]；3.24 化学类（轻化工程（卓越班）：应用化学；不招色弱、色盲考生，轻化工程含颜色科学与功能实现、绿色染整与生态检测方向，应用化学含精细有机学品、功能高分子材料、绿色化学］艺及过程方向：办学地点：松江校区）[M-35c982750ceb0f62]；4.25 功能材料（含医疗与健康材料、复合材江校区）[M-9c52c90daad44b0d]；5.26 纺织工程（艺工融合双学位；纺织工程与产品设计艺工融合双学位项目；办学地点：松江校区）[M-9b31cbcfa28ad7f2]；6.27 材料类（高分子材料与工程：无机非金属材料工程：复合材料与工程（卓越班）：办学地点：松江校区）[M-015e97e7c2ac22c1]；7.28 理科试验班类（钱宝钧精英班；人工智能；软件工程；计算机科学与技术；电气工程及其自动化：自动化：通信工程；能源与环境系统工程；机械工程；信息管理与信息系统：集成电路设计与集成系统；数学与应用数学等专业高起点，强基础，大一结束后面向全权理工科专...[M-33be3de25d154b8c]；8.29 服装设计与工程（双学位：服装设计与工程-数字媒体艺术艺工融合双学位院校专业组及专业代号项目：办学地点：延安路校区）A099华东师范大学（公办）（上海）[M-ed61789cf1267868],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,G-b9e93a19050da500,STABLEGROUP-e401568e9968e3a1
R3GROUP-69ff2227103b300b,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-26.6,城市仅展示不参与筛选排序,命中方向：工商/旅游管理2个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F292,山西大学,F29203,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,V3-历史线索普通留存,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,1,68,68,105,right,1.14 应用心理学（办学地点：坞城校区）[M-6fc6327403dfcbff]；2.15 经济学（办学地点：东山校区）[M-d51d48e9d0b46918]；3.16 金融学（办学地点：东山校区）[M-d2e7453ee503e487]；4.17 国际经济与贸易（办学地点：东山校[M-305aaec5500c3233]；5.18 信息管理与信息系统（办学地点：东山校区）[M-a5f8dcabc9f62735]；6.19 工商管理（办学地点：东山校区）[M-e40a54c02125abff]；7.20 会计学（办学地点：东山校区）[M-214e73a98ef18bf9],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-1084947a2a6534cb,STABLEGROUP-bf880592605be059
R3GROUP-37252d8a71c209a6,主线,C1-不限地区主线完整候选池,高冲暂缓,false,false,-26.6,城市仅展示不参与筛选排序,命中方向：机械/自动化/机器人1个；历史线索：H5-历史最高线高于等位分30分以上；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,C106,三峡大学,C10609,09,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,V3-历史线索普通留存,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,73,40,68,right,1.56 智慧水利（数字李生水利拔尖班）[M-8a73b1452e0d2895]；2.57 能源与动力工程（新能源拨尖班）院校孝业组及专业代号[M-8e60fb076cf2cfcb]；3.58 自动化（机器智能拔尖班）[M-08fe1bbc3873c2de],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-c47a9c1b9395c1e8,STABLEGROUP-f21d74549d810d93
