第二轮候选ID,第二轮池,第二轮层级,建议梯度,是否进入家庭讨论,是否可作为定稿依据,入选理由,专项风险提示,下一步核验动作,体检和章程核验提示,重点观察标签,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,城市候选,公办民办机器线索,家庭底线属性动作,机器家庭匹配初判,调剂初判,偏好专业数,数字媒体技术专业数,计算机类相关专业数,师范类相关专业数,机械自动化机器人专业数,电子信息网络专业数,计算机AI软件专业数,农业动医兽医专业数,动物医学兽医专业数,护理助产专业数,工商旅游管理专业数,环境工程科学专业数,医技护理康复专业数,临床口腔中医暂缓专业数,高收费或超预算专业数,特殊限制待核专业数,专业明细行数,机器筛选价值层级,保真核验层级,历史线索分层,同代码命中年份最大值,历史最高等位分差,历史最低等位分差,来源页码,版面列,组内完整专业清单索引,机器核验下一步,人工核验下一步,专业组出现ID,稳定基座专业组筛选ID
R2GROUP-e132e62ecd5f2cc9,专项,S2-农业/环境专项了解,冲刺观察,true,false,命中方向：计算机/AI/软件3个、电子/网络2个、师范5个、环境1个；历史线索：H4-历史最高线高于等位分16-30分；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,组内有特殊限制待核；录取线距离偏冲；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,K752,新疆师范大学,K75205,05,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,7,0,3,5,0,2,3,0,0,0,0,1,0,0,0,6,17,V1-偏好专业优先线索,R1-P0整组先核,H4-历史最高线高于等位分16-30分,3,16,-16,234,right,1.31 数学与应用数学（师范类：高考数学单科成绩不低于80分；办学地点：温泉校区）[M-a77a872aa3f113ab]；2.32 信息与计算科学（高考数学单科成绩不低于80分：办学地点：温泉校区）[M-f3fbdaf76954f832]；3.33 应用统计学（高考数学单科成绩不低于80分；办学地点：温泉校区）[M-aefa52d546c63817]；4.34 物理学（师范类；高考数学单科成绩不低芋60分；办学地点：昆仑校区）[M-119c6e6692273409]；5.35 电子信息科学与技术（高考数学单科感绩不低于60分；办学地点：昆仑校[M-6d74f6ea94a2887c]；6.36 光电信息科学与工程（高考数学单科成绩不低子60分；办学地点：昆仑校[M-8d1b82b5f676fa00]；7.37 计算机科学与技术（师范类；办学地点：昆仑校区）[M-09057fdfd946e6c2]；8.38 软件工程（办学地点：昆仑校区）[M-03271fe251d222ae]；9.39 数据科学与大数据技术（办学地点：昆仑校区）[M-0999b17dae4b06d3]；10.40 逼感科学与技术（办学地点：温泉校[M-601e8606c47063b1]；11.4 化学（师范类；办学地点：昆仑校区）[M-4050c77bc07a1ae4]；12.42 化学工程与工艺（办学地点：昆仑校区）[M-423d7417e05d5bac]；13.43 环境工程（办学地点：昆仑校区）[M-66047167e51d253e]；14.44 生物科学（师范类；办学地点：温泉校[M-b69ac4db4a5e575f]；15.45 生物技术（办学地点：温泉校区）[M-94ae0b8c8b8a1b81]；16.46 生物工程（办学地点：温泉校区）[M-8f062f820bbb1eea]；17.47 食品安全与检测（办学地点：温泉校[M-c8f3a67e757d06c6],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-7694bcd996e8e798,STABLEGROUP-d64b56ac10694ac7
R2GROUP-72fbc7ec170832d0,专项,S2-农业/环境专项了解,稳妥观察,true,false,命中方向：电子/网络2个、机械/自动化/机器人1个、环境1个；历史线索：H2-历史最高线不高于等位分；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,仍需完整组核验；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H574,河南工程学院,H57404,04,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,11,V3-历史线索普通留存,R1-P0整组先核,H2-历史最高线不高于等位分,3,-1,-9,176,right,1.07 数学与应用数学（办学地点：龙湖校[M-e71f3f83a3f2a4fc]；2.08 信息与计算科学（办学地点：龙湖校杂引及趣业代号区）[M-bacafe1c3f85ed49]；3.09 应用物理学（办学地点：龙湖校区）[M-14cab87041855971]；4.10 电气工程及其自动化（办学地点：龙湖校区）二1电子科学与技术（办学地点：龙湖校[M-9e12ef21fd87f195]；5.12 通信工程（办学地点：龙湖校区）[M-939ddb910753e9d6]；6.13 土木工程（办学地点：龙湖校区）[M-f057f08b9a2940e7]；7.14 化学工程与工艺（办学地点：桐柏路校[M-cac985a9290b4e11]；8.15 资源勘查工程（办学地点：龙湖校区）[M-474aebf882cd5b79]；9.16 环境工程（办学地点：龙湖校区）[M-c55bb3cb1b4dd626]；10.17 安全工程（办学地点：龙湖校区）[M-c7b4f37909099801]；11.18 智能车辆工程（办学地点：龙湖校区）[M-dec7cacbd9f319ee],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-5709d8125378cca1,STABLEGROUP-3302e77ae0885153
R2GROUP-db7dc97cfa714cfe,专项,S2-农业/环境专项了解,稳妥观察,true,false,命中方向：计算机/AI/软件1个、机械/自动化/机器人2个、师范1个、环境1个；历史线索：H2-历史最高线不高于等位分；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,结构或组内边界需先核；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H326,萍乡学院,H32602,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,2,0,1,1,2,0,1,0,0,0,0,1,0,0,0,0,4,V1-偏好专业优先线索,R1-P0整组先核,H2-历史最高线不高于等位分,2,-3,-11,159,right,1.03 机械设计制造及其自动化[M-af869322a7df0ca1]；2.04 机器人工程[M-dd97e3fbade8493d]；3.05 智能科学与技术[M-9166242e6b7b500c]；4.06 环境科学与工程H327 江西科技师范大学（公办）（江西）[M-7456fc8621e6c2ca],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-f21ad57f496d2c62,STABLEGROUP-c60c28de6abe2abd
R2GROUP-571c60eef59e8506,专项,S2-农业/环境专项了解,高冲暂缓,true,false,命中方向：计算机/AI/软件5个、电子/网络6个、机械/自动化/机器人6个、环境1个；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,录取线距离偏冲；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H660,长沙理工大学,H66003,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,4,0,4,0,6,6,5,0,0,0,0,1,0,0,0,0,57,V0-默认不进主方案风险,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,110,70,179,left,1.15 数学与应用数学[M-4d5e1f1157e44b37]；2.16 应用统计学[M-53581c60c29e1718]；3.17 电子科学与技术[M-99e26a8acc9bbc7e]；4.18 光电信息科学与工程[M-0abc0b0b6ca16a7c]；5.19 制药工程[M-3095904497655069]；6.20 电子信息科学与技术[M-3fe797e64b653c1f]；7.21 环境工程[M-cff750421236e686]；8.22 食品科学与工程[M-2c5ab83f5d382003]；9.23 生物工程[M-9b4f4d34df668be3]；10.24 工程力学[M-2814b69c3b336223]；11.25 生木工程[M-2ccea3d72a2a3a4b]；12.26 测控技术与仪器[M-e7d76dc9444843cf]；13.27 能源与动力工程[M-3dcded24a023e4cd]；14.28 新能源科学与工程[M-3da265ed7f441af8]；15.29 直动化[M-7ad96d25a41c41cc]；16.30 建筑环境与能源应用工程[M-e6d3637e6468df1f]；17.31 电子信息工程[M-a8a66c1d343d49d7]；18.32 轨道交通信号与控制[M-2b6f1efbb8a5ac70]；19.33 通信工程[M-46160d73bab85035]；20.34 计算机科学与技术[M-3bf02d6ae29f18e4]；21.35 软件工程[M-e539938d8ebae5a8]；22.36 道路桥梁与渡河工程[M-3229221dd3079a28]；23.37 测绘工程[M-eda779fad35c7d22]；24.38 给排水科学与工程[M-1e5e22a88ac37f52]；25.39 港口航道与海岸工程[M-315437cdd673b38e]；26.40 船舶与海洋工程[M-69ef1dd0a443ab8f]；27.4 电气工程与智能控制[M-4514cc4ad75593df]；28.42 人工智能[M-3966ef8235df6e3d]；29.43 储能科学与工程[M-e1bf44bba85116fe]；30.4 智能电网信息工程[M-e1f1bcec2c9a110f]；31.45 机器人工程[M-986394d76cf54caa]；32.46 智能建造[M-9ef3ffecae381794]；33.47 地理信息科学[M-c8eab9ec9bdc717a]；34.48 机械设计制造及其自动化[M-1227feb3c892bfe4]；35.49 车辆工程[M-0bc01d7ebfe72bb8]；36.50 智能制造工程GKZAA代号[M-2edf696c106af307]；37.51 交通运输[M-ab7be99c6fb217c4]；38.52 交通工程[M-b026f1c06ba4455c]；39.53 应用化学[M-f0ec69eaaf50f3a5]；40.54 化学工程与工艺[M-62725658f41938ed]；41.55 逼感科学与技术[M-d5c7e688c3fcd3a9]；42.56 水利水电工程[M-b72a822cf3d6dfed]；43.57 水文与水资源工程[M-ef281decc79fd2f4]；44.58 机械设计制造及其自动化（创新班）[M-8b87428826351b7e]；45.59 物理学（创新班）[M-490d8e15ea6360ef]；46.60 电气工程及其自动化[M-8dd8a149fae4f7aa]；47.61 无机非金属材料工程[M-d3d9c851914f678d]；48.62 新能源材料与器件[M-7ef40de65f16ba57]；49.63 电气工程及其自动化（创新班）[M-ab2934d9c135573c]；50.64 计算机科学与技术（智能班）[M-27e2f5adcf6785ac]；51.65 能源与动力工程（创新班）[M-a9f12ba3378853ee]；52.66 港口航道与海岸工程（创新班）[M-53eec27b6b85d3d0]；53.67 道路桥梁与波河工程（创新班）[M-eabd81f9b078aec0]；54.68 土木工程（创新班）[M-9da8a116ea7e6bde]；55.69 材料科学与工程[M-8cdd9238f5bb4811]；56.70 网络空间安全[M-5e8bbf66507e25c5]；57.7 化学生物学[M-fa5c03ef36ec8c28],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,G-2aca5bdc5beeec87,STABLEGROUP-cb6d770bca2cabf1
R2GROUP-770378f72ccb8df4,专项,S2-农业/环境专项了解,稳冲观察,true,false,命中方向：计算机/AI/软件2个、机械/自动化/机器人2个、农业2个；历史线索：H3-历史最高线高于等位分15分内；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,结构或组内边界需先核；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F387,内蒙古农业大学,F38702,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,2,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0,10,V1-偏好专业优先线索,R1-P0整组先核,H3-历史最高线高于等位分15分内,2,2,-4,111,right,1.07 应用统计学（办学地点：呼和浩特校[M-d55c57f255dbe14e]；2.08 机械设计制造及其自动化（办学地点：呼和浩特校区）[M-f94738dcdb0147c4]；3.09 树料科学与工程（办学地点：呼和浩特校区）[M-a09ed26730e07d3a]；4.10 电气工程及其自动化（办学地点：呼和浩特校区）[M-c07ad5c79de8d336]；5.11 软件工程（办学地点：呼和浩特校区）[M-33b2a8b7450cfcc6]；6.12 数据科学与大数据技术（办学地点：呼和浩特校区）[M-6769ec15ca7fc955]；7.13 水文与水资源工程（办学地点：呼和浩特校区）[M-6e3072a3c723260b]；8.14 农业电气化（办学地点：呼和浩特校[M-a15bea465320e7aa]；9.15 农业水利工程（含享越农林计划；办学地点：呼和浩特校区）[M-da905de62c0490b5]；10.16 家具设计与工程（办学地点：呼和浩特校区）F388 内蒙古医科大学（公办）（内蒙）[M-8e671dc4a3987201],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-660bf38051556cc2,STABLEGROUP-30fd7fd3cb4c68bd
R2GROUP-b254f1c81c1d9bed,专项,S2-农业/环境专项了解,高冲暂缓,true,false,命中方向：计算机/AI/软件3个、电子/网络3个、机械/自动化/机器人5个、师范6个、环境2个、工商/旅游管理2个；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,组内有特殊限制待核；录取线距离偏冲；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,H659,湖南科技大学,H65903,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,9,0,3,6,5,3,3,0,0,0,2,2,0,0,0,1,55,V0-默认不进主方案风险,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,79,3,178,right,1.18 建筑学（学制：五年）[M-9ca7c7d5c21cc013]；2.19 城乡规划（学制：五年）[M-a01ee3e0196776fc]；3.20 汉语言文学（师范类）[M-6f07dc44e44b85f8]；4.21 新闻学[M-9ac9e8155fcae548]；5.22 翻译（外语语种：英语）[M-fe397aef6e2be38f]；6.23 教育技术学（师范类）[M-f635bd53d0989c6d]；7.24 经济学[M-448c04801e6e5efc]；8.25 国际经济与贸易[M-c2aaa0441667471e]；9.26 会计学[M-21e350f12c7ca021]；10.27 工商管理[M-94e47a4e526ff8c0]；11.28 金融工程[M-4ee5af490636418c]；12.29 数字经济[M-5c7ac6faac82e6d1]；13.30 建筑学（智能创新班；学制：五年）[M-a927e759f60b90ea]；14.HG 5904/湖南科技大学第 04 组[M-4a09892d53393a56]；15.31 机械设计制造及其自动化[M-3481ab01b8ebd034]；16.32 机械设计制造及其自动化（卓越工程师班）[M-4f3fffed7d9a8983]；17.33 测控技术与仪器[M-1814486cfd4a192c]；18.34 车辆工程[M-8a58fba1f5db55df]；19.35 智能制造工程[M-fe94624bf3c946eb]；20.36 电气工程及其自动化[M-3dc13505e21b8ddf]；21.37 自动化[M-9da96efeb3903af2]；22.38 电子信息工程[M-6d27898c4a38097f]；23.39 人工智能[M-e9c0c3ea4a004c8c]；24.40 针算机科学与技术[M-ebaa3d0e9b30b347]；25.41 信息安全[M-f963e0f1c7d58e0b]；26.42 软件工程[M-5d087de49a6daa33]；27.43 采矿工程[M-c70a61cdf5100854]；28.44 采矿工程（海牛实验班）[M-8ae2ca1d84a4396a]；29.45 安全工程[M-1d7e67a30f784fda]；30.46 环境工程[M-d4ec906b9a868078]；31.47 环境工程（智能创新班）[M-a8f2b0db9f09a807]；32.48 应急技术与管理[M-ddd8b15be3a6a551]；33.49 土木工程[M-e89e8571980d1cd1]；34.50 土木工程（海牛实验班）[M-ef2e99394725b729]；35.51 工程力学[M-eda5f0d8533e7924]；36.52 智能建造[M-55d418a99d3ed96e]；37.53 新能源科学与工程[M-2efe95465f44b51c]；38.54 化学（师范类）[M-3dc9f5eb7e99bb7f]；39.55 应用化学[M-c95228bd311b0457]；40.56 化学工程与工艺院校专业组及妻业代号[M-fe4a083d0a6a9622]；41.57 化学工程与工艺（卓越工程师班）[M-6715812307f34fb8]；42.58 制药工程[M-2401a0c477a49407]；43.59 制药工程（智能创新班）[M-44675dfd8d020ad3]；44.60 数学与应用数学（师范类）[M-9752571aa260e778]；45.61 信息与计算科学[M-edf38ee462c25b4d]；46.62 应用统计学[M-25a13885cb0b842d]；47.63 物理学（师范类）[M-8054d73a1e8d3eed]；48.64 电子信息科学与技术[M-695f08e1db591d0c]；49.65 集成电路设计与集成系统[M-eb01bd4cfad9296f]；50.66 生物科学（师范类）[M-b32a244c42faaa3a]；51.67 生物工程[M-a2f9b3591f8dc01d]；52.68 材料科学与工程[M-f585c7f02dcbd024]；53.69 智能材料与结构[M-aa603d3753f26b64]；54.70 勘查技术与工程[M-6337cc927950233f]；55.71 遥感科学与技术H660 长沙理工大学（公办）（湖南）[M-1d842db895c3b66a],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,G-25ede64776d31a58,STABLEGROUP-c83772d800d8a851
R2GROUP-20d5787c5333bfbd,专项,S2-农业/环境专项了解,稳妥观察,true,false,命中方向：计算机/AI/软件1个、师范2个、农业1个；历史线索：H2-历史最高线不高于等位分；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,组内有特殊限制待核；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,K362,楚雄师范学院,K36203,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,3,0,1,2,0,0,1,1,0,0,0,0,0,0,0,2,5,V1-偏好专业优先线索,R1-P0整组先核,H2-历史最高线不高于等位分,1,-19,-19,220,right,1.05 数学与应用数学（师范类）[M-672d4ef9450e4096]；2.06 化学（师范类：色觉异常及不能准确识别颜色者不予录取）[M-2221fd5bbd62adee]；3.07 葡萄与葡萄酒工程（身体条件要求详见学校招生章程）[M-270b815604ba8a79]；4.08 人工智能[M-445e864efef6cd07]；5.09 农学（作物遗传育种方向：色觉异常及不能准确识别颜色者不予录取）[M-fb59cd3435e5f600],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-3adf7959372a709c,STABLEGROUP-6ecfc113892aae4a
R2GROUP-2731ee35642b8923,专项,S2-农业/环境专项了解,高冲暂缓,true,false,命中方向：计算机/AI/软件3个、电子/网络6个、机械/自动化/机器人3个、师范1个、环境1个；命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,录取线距离偏冲；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,C117,武汉纺织大学,C11707,07,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,4,0,3,1,3,6,3,0,0,0,0,1,0,0,0,0,24,V0-默认不进主方案风险,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,47,46,72,right,1.43 轻化工程（办学地点：阳光校区）[M-d89a43c58597e9ed]；2.44 纺级工程（柔性电子与智能穿戴方向；办学地点：阳光校区）[M-76a94b74be04d40a]；3.45 材料类（含高分子材料与工程、复合材料与工程专业；办学地点：阳光校区）[M-49f5ffb60009fd8f]；4.46 新能源材料与器件（办学地点：阳光校[M-d7fdfcb6a90e2e25]；5.47 化学类（含应用化学、化妆品技术与工程专业；办学地点：阳光校区）[M-8d7208c16e1dc543]；6.48 化学工程与工艺（绿色与智能工程方向：办学地点：阳光校区）[M-7794d04a8806db35]；7.49 资源循环科学与工程（办学地点：阳光校区）[M-c2b6036738b5576e]；8.50 建筑环 与能源应用工程（办学地点：阳光校区）[M-d0c24c710c597a56]；9.51 环境科学与工程类（含环境工程（含智慧水务方向）、环境科学（拔尖创新班）专业；办学地点：阳光校区）[M-8182929eebf81b0f]；10.52 电子信息工程（智慧诊疗方向：办学地点：阳光校区）[M-6cd9b963f846c593]；11.53 生物医学工程（含拔尖人才创新班；办学地点：阳光校区）[M-0cc095866c7991f0]；12.54 智能医学工程（办学地点：阳光校区）55/（机械类（含机械设计制造及其自动化、智能制造工程专业；办学地点：阳光校[M-298a773927ba32f8]；13.56 自动化类（含自动化、机器人工程专业：办学地点：阳光校区）[M-99f1c9f7d55c1097]；14.57 真动化（智能装备英才班；办学地点：阳光校区）[M-b4c9fc39252744ce]；15.58 电子信息工程（智能感知方向；办学地点：阳光校区）[M-309b367f5764414a]；16.59 通信工程（办学地点：阳光校区）[M-c43d0d34573d3fce]；17.60 新能源科学与工程（办学地点：阳光校[M-00c7b1937a079645]；18.61 计算机类（含计算机科学与技术、软件数据科学与大数工程、物联网工程、据技术专业：办学地点：阳光校区）[M-5705e8500bbb15da]；19.62 人工智能（办学地点：阳光校区）[M-81a5fc59fbbcd2cd]；20.63 数学类（含信息与计算科学、数学与盛用数学（智能科学方向）专业：办学地点：阳光校区）[M-2c66f21cc93b01b0]；21.64 微电子科学与工程（办学地点：阳光校[M-a9f4ce9d7bb1786f]；22.65 光电信息科学与工程（办学地点：阳光校区）[M-f7dda09793772fa2]；23.66 工业设计（办学地点：南湖校区）[M-eb0e075968994299]；24.C1 18 黄冈师范学院（公办）（湖北）[M-87803ecea9bbaa9c],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,G-c6a4db412d40ab75,STABLEGROUP-01eb3720798dc84a
R2GROUP-c65c42c5c780db77,专项,S2-农业/环境专项了解,稳妥观察,true,false,命中方向：计算机/AI/软件1个、机械/自动化/机器人2个、环境1个；历史线索：H2-历史最高线不高于等位分；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,组内有特殊限制待核；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,K757,新疆工程学院,K75702,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0,1,16,V0-默认不进主方案风险,R2-P1页列集中核,H2-历史最高线不高于等位分,2,-6,-15,236,left,1.02 安全工程[M-638a141a3b4074bc]；2.03 化学工程与工艺（按”化工与制药类”培养）[M-9f1e33822ecbbe1c]；3.04 环境科学与工程（按”化工与制药类”培养）[M-8a4174b7a36c1e16]；4.05 材料科学与工程（按“化工与制药类？培养）[M-86d0c62abae0efc1]；5.06 机械设计制造及其自动化[M-a93c5111ba24ca1c]；6.07 测控技术与仪器[M-84e276c153e34b98]；7.08 人工智能[M-adfd566ef94d84c0]；8.09 矿物加工工程（宜男生就读）[M-c5bb969963882caf]；9.10 智能采矿工程（宜男生就读）[M-5e1c4f9756ce137a]；10.11 治金工程（宜男生就读）[M-965526d3d90f6b07]；11.12 电气工程及其自动化[M-e87cd4eb63b65c93]；12.13 能源与动力工程[M-055208182a0c45cf]；13.14 土木工程[M-791e647c828195a7]；14.15 测绘工程[M-e43c54000209cf0d]；15.16 铁道工程[M-68c0137bf571d765]；16.17 数学与应用数学（数学单科成绩不低于80分）[M-8e3a7e97fb2d1b54],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,G-26700c70e59e015e,STABLEGROUP-3306cf862cd1ea63
R2GROUP-de7762fbaf8d6c4b,专项,S2-农业/环境专项了解,历史待补,true,false,命中方向：计算机/AI/软件4个、电子/网络2个、环境1个；历史线索：H0-无同代码历史线索；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,组内有特殊限制待核；缺同代码历史线索；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,C151,汉江师范学院,C15113,13,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,4,0,4,0,0,2,4,0,0,0,0,1,0,0,0,2,8,V1-偏好专业优先线索,R2-P1页列集中核,H0-无同代码历史线索,0,,,81,left,1.49 应用化学（办学地点：校本部；不招色盲、色弱考生，详见院校章程）[M-b246d508387b3c88]；2.50 统计学（办学地点：校本部）[M-81a8bf019b199b86]；3.51 信息工程（办学地点：校本部）[M-9a38e2d994d39c0b]；4.52 人工智能（办学地点：校本部）[M-00be9ec9e942ab11]；5.53 软件工程（办学地点：校本部）[M-e050d772f0fae8cc]；6.54 网络工程（办学地点：校本部）[M-e562568a8ccf8e5c]；7.55 数据科学与大数据技术（办学地点：校本部）[M-95ce0012119a4c4d]；8.56 环境工程（办学地点：校本部；不招色盲、色弱考生，详见院校章程）[M-93a31750ac9b54d3],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-ef4c80a55d385829,STABLEGROUP-24c013c2e14e2c8c
R2GROUP-dbe4c24af7f1f0e0,专项,S2-农业/环境专项了解,稳妥观察,true,false,命中方向：农业1个；历史线索：H2-历史最高线不高于等位分；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,仍需完整组核验；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,K579,河西学院,K57905,05,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,V3-历史线索普通留存,R2-P1页列集中核,H2-历史最高线不高于等位分,1,-3,-3,229,right,1.08 化学工程与工艺（办学地点：环城北路校区）[M-3a02134077ca03ae]；2.09 菌物科学与工程（办学地点：环城北路校区）[M-05945b94012a4f8a]；3.10 园艺（办学地点：环城北路校区）ZG院校专业组及专业代号[M-a9eedf0fd4e5e9b7],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-1ef512d59bc2e3aa,STABLEGROUP-76a88c1950ee4dad
