第三轮候选ID,第三轮池,第三轮层级,第三轮建议梯度,是否进入家庭讨论,是否可作为定稿依据,不限地区排序分,城市筛选口径,入选理由,专项风险提示,下一步核验动作,体检和章程核验提示,重点观察标签,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,城市候选,公办民办机器线索,家庭底线属性动作,机器家庭匹配初判,调剂初判,偏好专业数,数字媒体技术专业数,计算机类相关专业数,师范类相关专业数,机械自动化机器人专业数,电子信息网络专业数,计算机AI软件专业数,农业动医兽医专业数,动物医学兽医专业数,护理助产专业数,工商旅游管理专业数,环境工程科学专业数,医技护理康复专业数,临床口腔中医暂缓专业数,高收费或超预算专业数,特殊限制待核专业数,专业明细行数,机器筛选价值层级,保真核验层级,历史线索分层,同代码命中年份最大值,历史最高等位分差,历史最低等位分差,来源页码,版面列,组内完整专业清单索引,机器核验下一步,人工核验下一步,专业组出现ID,稳定基座专业组筛选ID
R3GROUP-9d9222ff2c8e6d76,主线,U3-冲刺不限地区,冲刺观察,true,false,56.6,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件1个、电子/网络2个、机械/自动化/机器人3个；历史线索：H4-历史最高线高于等位分16-30分；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H911,桂林航天工业学院,H91103,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,9,V1-偏好专业优先线索,R2-P1页列集中核,H4-历史最高线高于等位分16-30分,3,27,20,198,right,1.05 机械设计制造及其自动化[M-72e1eda5242595c2]；2.06 机械电子工程[M-2296dc5d0bfcee00]；3.07 材料成型及控制工程[M-150cd762ced7bda2]；4.08 智能制造工程[M-dfecb113eac3700f]；5.09 电子信息工程[M-30cbb6effef87175]；6.10 测控技术与仪器[M-c804029642862310]；7.11 新能源汽车工程[M-b53d984f12db6d47]；8.12 建筑环境与能源应用工程[M-bff28c7465b4905b]；9.13 物联网工程[M-0f7da9cb3329f806],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-cd82ec5e0da1f9a0,STABLEGROUP-dfe8aaff3e8bcadc
R3GROUP-0db687ec5c2f93b1,主线,U3-冲刺不限地区,冲刺观察,true,false,53.2,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件2个、电子/网络1个、机械/自动化/机器人1个、师范1个；历史线索：H4-历史最高线高于等位分16-30分；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H658,吉首大学,H65803,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,3,0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,7,V0-默认不进主方案风险,R1-P0整组先核,H4-历史最高线高于等位分16-30分,2,29,9,178,right,1.07 中药学（办学地点：吉首校区）[M-94de24a91bf8bd35]；2.08 计算机科学与技术（办学地点：吉首校[M-e4465a979033fbef]；3.09 通信工程（办学地点：吉首校区）[M-f230e1c53d4eef89]；4.10 机械设计制造及其自动化（办学地点：吉首校区）[M-77f3b5c9a547350a]；5.1 软件工程（办学地点：吉首校区）[M-0315ca9423bf8e4f]；6.12 食品科学与工程（办学地点：吉首校[M-2bde3b877640c1fd]；7.13 化学（师范类；办学地点：吉首校区）[M-09c521e1cb723021],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,G-c8b493dc6a7ab76e,STABLEGROUP-72b223f951a4f6cd
R3GROUP-5aee60ae8d9c0373,主线,U3-冲刺不限地区,冲刺观察,true,false,51.6,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件3个、机械/自动化/机器人2个；历史线索：H4-历史最高线高于等位分16-30分；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H569,洛阳理工学院,H56902,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,3,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,13,V1-偏好专业优先线索,R1-P0整组先核,H4-历史最高线高于等位分16-30分,3,27,4,176,left,1.07 无机非金属材料工程（办学地点：王城校区）[M-21ec746f755ac82d]；2.08 材料物理（办学地点：王城校区）資亮謝孝院校专业组及专业代号[M-2cc22bcf0e2a741d]；3.09 高分子材料与工程（办学地点：王城校[M-bf580e3540429ec6]；4.10 机械设计制造及其自动化（办学地点：王城校区）[M-043a52695427ce4d]；5.11 材料成型及控制工程（办学地点：王城校区）[M-bc03df3c3c03dc89]；6.12 车辆工程（办学地点：王城校区）[M-92839f23836f58f8]；7.13 电气工程及其自动化（办学地点：开元校区）[M-71db63f050a46703]；8.14 计算机科学与技术（办学地点：开元校[M-5366510d96413cf9]；9.15 软件工程（办学地点：开元校区）[M-62f1cf06647848ef]；10.16 数据科学与大数据技术（办学地点：开元校区）[M-190424112cf7a592]；11.17 智能建造（办学地点：王城校区）[M-35fdbcb5d4775d6d]；12.18 新能源科学与工程（办学地点：王城校[M-8524f840be92ba36]；13.19 应用化学（办学地点：王城校区）H570新乡学院（公办）（河南）[M-4e527141f805d494],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-216ddfce2ef34983,STABLEGROUP-f162bd8b5de3578c
R3GROUP-ceac432e8ad49e26,主线,U3-冲刺不限地区,冲刺观察,true,false,48.8,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件1个、电子/网络3个、机械/自动化/机器人2个；历史线索：H4-历史最高线高于等位分16-30分；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,A223,大连民族大学,A22303,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内存在学费字段待核,1,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,8,V1-偏好专业优先线索,R2-P1页列集中核,H4-历史最高线高于等位分16-30分,3,26,17,59,right,1.05 自动化（办学地点：金石滩校区）[M-3d0a5ba403c277d9]；2.06 机器人工程（办学地点：金石滩校区）[M-f96e4c266a6ef563]；3.07 软件工程（办学地点：金石滩校区）[M-770dea5204f62b63]；4.08 去本工程（新工科实验班；办学地点：[M-64437637bbbd1520]；5.09 电子信息工程（办学地点：开发区校[M-e4ecbfcedacc1bf0]；6.10 通億工程（新工科实验班：办学地点：开发区校区）[M-3591af68da3cb9ff]；7.11 光电信息科学与工程（办学地点：开发区校区）[M-8298307b71f11029]；8.12 电子信息材料（新工科实验班；办学地点：开发区校区）[M-cb6d6cd876cb33fe],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-bf49a3052af9e609,STABLEGROUP-2724e0b1bc06d86e
R3GROUP-eae3f1acd84e27ed,主线,U3-冲刺不限地区,冲刺观察,true,false,47.6,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件2个、电子/网络2个、机械/自动化/机器人1个、环境1个；历史线索：H4-历史最高线高于等位分16-30分；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,组内有特殊限制待核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,F105,天津城建大学,F10504,04,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,2,0,2,0,1,2,2,0,0,0,0,1,0,0,0,5,19,V1-偏好专业优先线索,R1-P0整组先核,H4-历史最高线高于等位分16-30分,2,27,19,96,right,1.08 土木工程[M-48b011eab3010b71]；2.09 城市地下空间工程[M-732547eeb37fccc0]；3.10 道路桥梁与波河工程[M-28b013f83ad66c66]；4.11 港口航道与海岸工程[M-459b1b6da6d9f90c]；5.12 交通工程（不招色盲、单色不识别的考[M-54fe9d41d6370f34]；6.13 建筑环境与能源应用工程[M-0a9b4a1452c0e556]；7.14 材料科学与工程（不招色弱、色盲、单色不识别的考生）[M-9f3a650d84f661b3]；8.15 智能材料与结构[M-5f243d27c4c8e03e]；9.16 给排水科学与工程[M-21290ebfd0f9ee30]；10.17 环境工程（不招色弱、色盲、单色不识别的考生）[M-873c73b2b5c15325]；11.18 电子信息类（电子信息工程：电子信息科学与技术）[M-c90e083e3eb2a107]；12.19 计算机类（计算机科学与技术：网络工程；物联网工程）[M-125023deb34979c0]；13.20 测绘工程[M-4f42757ffccc8129]；14.21 遥感科学与技术[M-16176809987ff4ba]；15.22 应用物理学（不招色盲、单色不识别的院校专业组及专业代号考生）[M-bc923687edbdd7a3]；16.23 应用化学（不招色弱、色盲、单色不识别的考生）[M-93b7f6dd8724bd60]；17.24 智能建造[M-b63c0127640e7182]；18.25 人工智能[M-080c39efbb1ee971]；19.26 智能制造工程[M-12487beb5d4f2172],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-79700ef52987db73,STABLEGROUP-433bff750cbf356c
R3GROUP-b23f4c03a200accb,主线,U3-冲刺不限地区,冲刺观察,true,false,47.4,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件1个、电子/网络1个、机械/自动化/机器人2个；历史线索：H4-历史最高线高于等位分16-30分；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F687,佳木斯大学,F68704,04,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,4,V1-偏好专业优先线索,R2-P1页列集中核,H4-历史最高线高于等位分16-30分,3,23,14,125,left,1.04 电气工程及其自动化[M-13dbbdaee654c785]；2.05 电子信息工程[M-8a5764e738716ef9]；3.06 计算机科学与技术[M-f90f8c166b7e9229]；4.07 自动化[M-3296e0f6da2a58d2],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-fce34d3b2f811bad,STABLEGROUP-f028cbf7812d515b
R3GROUP-670775d7cfb4f0e8,主线,U3-冲刺不限地区,冲刺观察,true,false,45.4,城市仅展示不参与筛选排序,命中方向：师范7个；历史线索：H4-历史最高线高于等位分16-30分；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,组内有特殊限制待核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,C118,黄冈师范学院,C11808,08,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,10,V1-偏好专业优先线索,R2-P1页列集中核,H4-历史最高线高于等位分16-30分,2,18,-5,73,left,1.29 教育技术学（师范类）[M-81164f3f40ef578f]；2.30 学前教育（师范炎）[M-30e2fb00c1592bbd]；3.3 小学教育（师范类）[M-f136610b9fc2e5a7]；4.32 应用心理学（师范类）[M-09bec50f4af0723b]；5.33 汉语言文学（师范类）[M-17bca16508f6cbcd]；6.34 汉语国际教育[M-5f3829926e101ab5]；7.35 历史学（师范类）[M-ab7347d8d5ef6c47]；8.36 日语（外语语种：不限）[M-a4725ee2825f4c8b]；9.37 英语（师范类：外语语种：英语）[M-5cc00319024cc90f]；10.38 商务英语（外语语种：英语）[M-c1ea948209de066b],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-aef998ba18d1e5ed,STABLEGROUP-75ed97e2849a7f83
R3GROUP-7655a23c596f5977,主线,U3-冲刺不限地区,冲刺观察,true,false,44.8,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件2个、电子/网络1个、机械/自动化/机器人1个、环境1个、农业1个；历史线索：H4-历史最高线高于等位分16-30分；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,组内有特殊限制待核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,H315,景德镇陶瓷大学,H31502,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,2,0,2,0,1,1,2,1,0,0,0,1,0,0,0,5,11,V1-偏好专业优先线索,R1-P0整组先核,H4-历史最高线高于等位分16-30分,2,26,22,155,left,1.03 无机非金属材料工程（除患有《普通高等学校招生体检工作指导意见》中第一部分所列严重疾病（严重心脏病、軍症支气管扩张、恶性肿瘤、严重精神单色病等）者学校不予录取外，色盲、识别不全均不予录取：办学地点：湘湖校区）[M-dafaa1f0250c2d7a]；2.04 环境工程（除患有《普通高等学校招生G◎◎[M-e2867b6e6e3ebf2f]；3.K AA完校代号体检工作指导意见》中第一部分所列严重疾病（严重心脏病、重症支气營扩张、恶性肿瘤、严車精神病等）者学校不千录取外，色弱、色育、单色识别不全均不予录取；办学地点：湘湖校区）[M-c50ea7f2fdfa8caf]；4.05 材料化学（除患有《普通高等学校招生体检工作指导意见，中第一部分所烈严童疾病（严重心脏病、重症支气管扩张、恶性肿瘤、严重精神病等）煮学校不予录取外，色弱、色直、单色识别不全均不予录取：办学地点：湘湖校区[M-aacaeb292c0f00f1]；5.06 材料物理（除患有《普通高等学校招生体检工作指导意见》中第一部分所列严童疾病（严重心脏病、重症支气管扒张、恶性肿瘤、严重精神病签）煮学校不子录取外，色真、单色识别不全均不予录取；办学地点：湘湖校区）[M-a62d61c712ae03d6]；6.07 粉体材料科学与工程（办学地点：湘湖[M-8a8ceef709511ea3]；7.08 新能源材料与器件（办学地点：湘湖校[M-be8e56aa63631336]；8.09 机械设计制造及其自动化（办学地点：湘湖校区）[M-d6c91e9235b8bcea]；9.10 电子科学与技术（办学地点：湘湖校计算机科学与技术（除患有《普通高等学校招生体检工作指导意见〉中第部分所列严重疾病（严重心脏病、重症恶性肿瘤、黑重精神病支气管扩张示器上识别红、一颜色数码/字母者不予录取；办学地点：湘湖校区）[M-affa333b6ee166d5]；10.12 信息与计算科学（办学地点：湘湖校[M-4217a77c4b4d180d]；11.13 人工智能（办学地点：湘湖校区）H316江西农业大学（公办）（江西）[M-821a212944c32d0a],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-95b37b0322d929ba,STABLEGROUP-de3fe861ecaea766
R3GROUP-71eea08f7bc2d93c,主线,U3-冲刺不限地区,冲刺观察,true,false,42.8,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件2个、电子/网络2个、机械/自动化/机器人1个；历史线索：H4-历史最高线高于等位分16-30分；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F204,北华航天工业学院,F20403,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,2,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,8,V1-偏好专业优先线索,R1-P0整组先核,H4-历史最高线高于等位分16-30分,2,26,24,103,right,1.07 机械设计制造及其自动化（在固安校[M-1456ebcbdbca5d98]；2.08 材料成型及控制工程（在固安校区就[M-ebc4a9050ef640ab]；3.09 电子信息工程（在固安校区就读）[M-0c5966912050d0c3]；4.10 人工智能（在固安校区就读）[M-4b6c320d3fe02610]；5.11 计算机科学与技术（在固安校区就读不招不能准确在显示器上识别红、黄、紫各颜色中任何一种颜色的饭码、子莓薯[M-7a717d0e250b8789]；6.12 道路桥梁与渡河工程（在固安校区就[M-c06b4f3b832bf056]；7.13 遥感科学与技术（在固安校区就读）[M-932872812be01095]；8.14 飞行器控制与信息工程（在固安校区就读）F205河北经贸大学（公办）（河北）[M-c171281e70b8a7ce],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-3a5a8b41d895a4d0,STABLEGROUP-210bebfeb86a8492
R3GROUP-2c2c4c87f220177a,主线,U3-冲刺不限地区,冲刺观察,true,false,42.6,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件2个、机械/自动化/机器人3个；历史线索：H4-历史最高线高于等位分16-30分；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F685,黑龙江科技大学,F68503,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,2,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,9,V1-偏好专业优先线索,R1-P0整组先核,H4-历史最高线高于等位分16-30分,2,27,20,124,right,1.05 应用化学[M-a116dc3f95872f15]；2.06 机械设计制造及其自动化[M-5179550d8cb092cf]；3.07 电气工程及其自动化[M-a5da18d1e8bec80e]；4.08 智能测控工程[M-2783fa4c700cc681]；5.09 自动化[M-0bda34643b71335a]；6.10 计算机科学与技术[M-68f24b9c98e42976]；7.11 数据科学与大数据技术[M-7c526963f838029b]；8.12 测绘工程[M-0392fd22eec0a020]；9.13 安全工程[M-55003711f7f0dec1],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-89ca75a8d299d341,STABLEGROUP-39f59635a7d371a4
R3GROUP-3c437dcf2a906d89,主线,U3-冲刺不限地区,冲刺观察,true,false,41.8,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件2个、机械/自动化/机器人2个；历史线索：H4-历史最高线高于等位分16-30分；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,组内有特殊限制待核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,H449,山东交通学院,H44903,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,3,16,V1-偏好专业优先线索,R1-P0整组先核,H4-历史最高线高于等位分16-30分,3,16,7,169,left,1.05 车辆工程（办学地点：长清校区）06［能源与动力工程（办学地点：长清校[M-f8e6103798e7b78c]；2.07 材料科学与工程（办学地点：长清校[M-a86e179b070784b7]；3.08 港口航道与海岸工程（办学地点：长清校区）[M-7e281c03736fc349]；4.09 士木工程（办学地点：长清校区）[M-4ee7c133cb155f5d]；5.10 智能建造与智慧交通（办学地点：长濟校区）[M-e7a6636d86403fa3]；6.11 机械设计制造及其自动化（办学地点：长清校区）[M-d9bfd9a394637d0d]；7.12 智慧交（无色盲、无色弱：办学地点：长清校区）[M-4ae82799c6833027]；8.13 电气工程及其自动化（办学地点：长清校区）[M-ac37c23022a9710b]；9.14 计算机科学与技术（办学地点：长清校[M-727a0fca5b76d16a]；10.15 人工智能（办学地点：长清校区）GZA。[M-505f64990f87eb00]；11.K A院校[M-8c4cf31234b579cf]；12.16 飞行器制造工程（无色育、无色弱，因专业培养要求，非英语语种考生慎重报考；办学地点：长清校区）[M-22747103e0bacd59]；13.17 執道交通信号与控制（无色盲、无色弱：办学地点：长清校区）[M-8045b4fe8449a26c]；14.18 数据计算及应用（办学地点：长清校[M-ad85cac5dce3588b]；15.19 船舶与海洋工程（威海校区）[M-409eeb2335adea61]；16.20 海洋机器人（威海校区）[M-890a7bf73a83256e],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-94a2fc1a936145ee,STABLEGROUP-2c5b7d04ca2bd102
R3GROUP-1b0bc67edb6f42c3,主线,U3-冲刺不限地区,冲刺观察,true,false,40.6,城市仅展示不参与筛选排序,命中方向：电子/网络1个、机械/自动化/机器人1个、师范5个；历史线索：H4-历史最高线高于等位分16-30分；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F098,天津职业技术师范大学,F09801,01,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,5,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,6,V1-偏好专业优先线索,R1-P0整组先核,H4-历史最高线高于等位分16-30分,2,22,20,96,left,1.01 自动化（师范类）[M-900914afc9e7a27b]；2.03 无人驾驶航空器系统工程（师范类）[M-cb6cec6fe1d2f2a9]；3.04 新能源汽车工程（师范炎）[M-7816ea9556c46bef]；4.05 交通运输（师范类）[M-9a8ca8255e44758c]；5.06 数学与应用数学（师范类）[M-a7f1dd30a5332dc5]；6.07 电子科学与技术F099 天津外国语大学（公办）（天津）[M-387a5eea5ad975f6],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-f1718d0e8d4cccfc,STABLEGROUP-167a17c06fb64970
R3GROUP-14a5fbc5c6d5ef89,主线,U3-冲刺不限地区,冲刺观察,true,false,39.8,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件1个、工商/旅游管理3个；历史线索：H4-历史最高线高于等位分16-30分；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F699,哈尔滨商业大学,F69902,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,10,V1-偏好专业优先线索,R2-P1页列集中核,H4-历史最高线高于等位分16-30分,2,16,13,127,left,1.06 经济统计学（办学地点：北校区）[M-7cbfe07e07dc5a11]；2.07 金融学（办学地点：北校区）[M-b4dea31419120354]；3.08 金融工程（办学地点：北校区）[M-78ed397b4d596205]；4.09 人力资源管理（办学地点：北校区）[M-22cfeefa12e74ab7]；5.10 物流管理（办学地点：北校区）[M-031300bc819e2ac6]；6.1 物流工程（办学地点：北校区）[M-3808401bd037bbfc]；7.12 质量管理工程（办学地点：北校区）[M-3306d4513abbe8ca]；8.13 审计学（办学地点：北校区）[M-99650d2b77868ac7]；9.14 大数据管理与应用（办学地点：北校[M-d8895a1870ff420d]；10.15 数字经济（办学地点：北校区）[M-277c4e83ff93e184],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-6c6ce1b442e36fab,STABLEGROUP-86325f3a735a2af7
R3GROUP-31686281090586ef,主线,U3-冲刺不限地区,冲刺观察,true,false,39.2,城市仅展示不参与筛选排序,命中方向：计算机/AI/软件2个、机械/自动化/机器人2个；历史线索：H4-历史最高线高于等位分16-30分；城市口径：城市仅展示不参与筛选排序；家庭口径：优先公办本科、普通学费，年学费上限15000；护理/助产、动物医学/兽医/动物科学暂不纳入。；仍需回看第19期原页、湖北官方侧和招生章程。,结构或组内边界需先核；录取线距离偏冲,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,C126,湖北文理学院,C12609,09,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,4,V1-偏好专业优先线索,R1-P0整组先核,H4-历史最高线高于等位分16-30分,3,19,0,74,right,1.34 人工智能（办学地点：隆中校区）[M-8a9c705440f7afe4]；2.35 自动化（办学地点：隆中校区）[M-a8c043a95a20ff19]；3.36 机器人工程（办学地点：隆中校区）[M-b98f1fdd0221efc3]；4.37 计算机科学与技术（办学地点：隆中校[M-e76c588b082b086e],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-549fc1c3efa7b73a,STABLEGROUP-33c3f0b791644067
