第四轮候选ID,第四轮来源口径,讨论集合,是否进入优先讨论,是否可作为定稿依据,城市,城市来源,教育部所在地,教育部所在地命中城市,原城市候选,城市口径提醒,所在地使用边界,城市字段状态,校区字段状态,省份,主管部门,学校登记备注,院校代码,院校名称,院校专业组代码,专业组号,历史线索分层,冲稳保,冲稳保解释,与515关系,2026考生分数,2026考生位次,2025等位分,2024等位分,2023等位分,2025投档分,2025等位分差,2024投档分,2024等位分差,2023投档分,2023等位分差,同代码命中年份数,同代码命中年份,三年投档分范围,等位分差摘要,历史线使用口径,再选要求跨年变化,历史组名疑似不一致,公办民办机器线索,家庭底线属性动作,专业明细行数,数字媒体技术专业数,计算机类相关专业数,计算机AI软件专业数,电子信息网络专业数,机械自动化机器人专业数,师范类相关专业数,工商旅游管理专业数,环境工程科学专业数,农业不含动物相关专业数,高收费或超预算专业数,护理助产专业数,动物医学兽医专业数,临床口腔中医暂缓专业数,医技护理康复专业数,特殊限制待核专业数,调剂初判,完整专业组接受度初判,组内专业摘录,办学地点线索,来源页码,版面列,保真核验层级,机器核验下一步,人工核验下一步,下一步核验动作,讨论排序分,专业组出现ID,稳定基座专业组筛选ID
R4GROUP-fca8a288efe54096,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,襄阳市,教育部所在地,襄阳市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,machine_ocr_remark_candidate_unverified；pending_campus_or_location_review,湖北省,湖北省,,C126,湖北文理学院,C12604,04,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,暂不判断-特殊限制待核,主线机器门禁通过，仍需完整专业组人工核验。,1.17 数字经济（办学地点：隆中校区）[M-7a0e2f143d15a94f]；2.18 国际经济与贸易（办学地点：隆中校[M-d47e3559983b36ba]；3.19 法学（办学地点：卧龙校区）[M-c3aa01976e9dba3c]；4.20 数育技术学（师范类；智慧教育：办学地点：卧龙校区）[M-792f0c820d6e028d]；5.21 葵過（外语语种：英语；办学地点：卧龙校区）[M-af6125a7326d96aa]；6.22 网络与新媒体（办学地点：卧龙校区）[M-773f46545824023b]；7.23 工程造价（办学地点：隆中校区）[M-3e4f92b56b4605b2]；8.24 财各管理（智能财会；办学地点：隆中校区）[M-3887015c36f270ff]；9.25 物流管理（智慧物流：办学地点：隆中校区）[M-11b2a84b3d5591fb],隆中校区；卧龙校区,74,left,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,14.0,G-4379c6339b56fd5c,STABLEGROUP-f31c581ad6a43bbd
R4GROUP-97819ef65f6164af,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,西安市,教育部所在地,西安市,西安,西安,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,machine_school_name_keyword_unverified,pending_campus_or_location_review；machine_ocr_remark_candidate_unverified,陕西省,陕西省,,K467,西安石油大学,K46706,06,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,19,0,4,4,4,2,0,0,0,0,0,0,0,0,0,0,暂不判断-组内结构异常需先核页,组内结构需先核,1.27 测控技术与仪器（办学地点：鄂邑校[M-428d9e4f48c61701]；2.28 电气工程及其自动化（办学地点：鄂邑校区）[M-e24a9cf8a0bf1854]；3.29 电子信息工程（办学地点：郵邑校区）[M-03f5eeb2ad024138]；4.30 通信工程（办学地点：鄠邑校区）[M-e783be97caa5a623]；5.31 自动化（办学地点：邻邑校区）32/（机械电子工程（办学地点：鄂邑校区）[M-3ccff0ee7e6901a9]；6.33 过程装备与控制工程（办学地点：邻邑校区）[M-ae8dad388bbd83ae]；7.34 材料成型及控制工程（办学地点：椰邑校区）[M-9b2379265a7d3774]；8.35 金属材料工程（办学地点：鄂邑校区）[M-6ae03ef1b1b4f066]；9.36 爆接技术与工程（办学地点：鄠邑校[M-a9d42007306d7056]；10.37 新能源材料与器件（办学地点：鄂邑校[M-1058c343305976ae]；11.38 人工智能（办学地点：鄠邑校区）[M-58a7616cf779f800]；12.39 计算机科学与技术（办学地点：鄂邑校[M-f73b8a4b72ba653b]；13.40 软件工程（办学地点：鄂邑校区）[M-3be74d5a9da77c34]；14.41 网络工程（办学地点：邻邑校区）[M-0ea99f7514debf15]；15.42 安全工程（办学地点：鄂邑校区）[M-7422cbf26cbfc4c2]；16.43 信息与计算科学（办学地点：邻邑校[M-32087d24fdd2fe7d]；17.44 数据计算及应用（办学地点：鄂邑校[M-85f76b7f29917fb7]；18.45 应用物理学（办学地点：鄂邑校区）[M-a9dc9f08fee2765e]；19.46 光电信息科学与工程（办学地点：鄂邑校区）K468 陕西科技大学（公办）（陕西）[M-87b9c5f7648da1e1],鄂邑校区；郵邑校区；鄠邑校区；邻邑校区；鄂邑校区；邻邑校区；椰邑校区,224,left,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,64.0,G-cdce4e8285a638c4,STABLEGROUP-5c2e5c6487717046
R4GROUP-2a44a39f0dbc2f06,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,西安市,教育部所在地,西安市,西安,西安,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,machine_school_name_keyword_unverified,pending_campus_or_location_review,陕西省,陕西省,,K469,西安工程大学,K46904,04,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.04 软件工程[M-8ac8b80800dc322d]；2.05 智能科学与技术[M-2da7b9b5c8340c63]；3.06 人工智能[M-3adf896aa008b309],,224,right,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,51.0,G-6638956730b81621,STABLEGROUP-50a38bcbf98a1e71
R4GROUP-4ee0d3a755b02afa,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,西安市,教育部所在地,西安市,西安,西安,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,machine_school_name_keyword_unverified,pending_campus_or_location_review,陕西省,陕西省,,K469,西安工程大学,K46906,06,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,暂不判断-组内结构异常需先核页,组内结构需先核,1.08 智能制造工程[M-e65d8e64375f55fd]；2.09 材料成型及控制工程[M-f4337c6eacae40f4],,224,right,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,8.0,G-e216eeb65b061163,STABLEGROUP-d3919c7bd18235e7
R4GROUP-6554a706089f147c,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,赣州市,教育部所在地,赣州市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,江西省,江西省,,H377,赣南科技学院,H37705,05,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,暂不判断-特殊限制待核,主线机器门禁通过，仍需完整专业组人工核验。,1.08 数据科学与大数据技术（不招单色识别不全的考生）H378 景德镇艺术职业大学（民办）（江西）[M-27ba8ca4eab4a835],,162,right,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,17.0,G-d6b66dbedebc6d73,STABLEGROUP-f02dae84de2e1794
R4GROUP-f46bdec8ac08289f,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,赣州市,教育部所在地,赣州市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,江西省,江西省,,F377,赣南科技学院,F37703,03,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,暂不判断-组内结构异常需先核页,组内结构需先核,1.04 电气工程及其自动化[M-e2b9c95043682e6a]；2.05 机械电子工程[M-97242c9478d84127],,162,right,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,12.0,G-a01b868816434cb9,STABLEGROUP-0a83be36f490a79b
R4GROUP-ef15eab5ddc93f49,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,赣州市,教育部所在地,赣州市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review；machine_ocr_remark_candidate_unverified,江西省,江西省,,H322,赣南师范大学,H32209,09,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,暂不判断-特殊限制待核,主线机器门禁通过，仍需完整专业组人工核验。,1.26 复合材料成型工程（办学地点：蓉江校[M-57b08e9c330111d3]；2.27 光电信息材料与器件（不招色盲、单色识别不全考生；办学地点：蓉江校区）[M-51f23c8d80766c61],蓉江校区,158,right,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,12.0,G-ad79c6132da01ef6,STABLEGROUP-4e9b0ebbf30e078b
R4GROUP-3a0a5410a6cb0e00,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,赣州市,教育部所在地,赣州市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,machine_ocr_remark_candidate_unverified,江西省,江西省,,H322,赣南师范大学,H32210,10,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,暂不判断-特殊限制待核,主线机器门禁通过，仍需完整专业组人工核验。,1.28 地理科学（师范类：不招色直、单色识别不全考生；办学地点：蓉江校区）[M-508e75744731b742]；2.29 地理信息科学（办学地点：蓉江校区）H323 并冈山大学（公办）（江西）[M-bb5cbccf0a16c180],蓉江校区,158,right,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,12.0,G-e5025bcc09a3d119,STABLEGROUP-4de0cc02842101b4
R4GROUP-39cac71d0784aebb,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,郑州市,教育部所在地,郑州市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,河南省,河南省,,T548,河南农业大学,T54807,07,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.18 计算机科学与技术[M-1678012b06664cee]；2.19 电子信息科学与技术[M-e96e727ed74b6749],,174,left,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,37.0,G-7663a67da5f50a8f,STABLEGROUP-6ac7f72e0370ffe0
R4GROUP-a6dfd53d02ae3f0b,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,郑州市,教育部所在地,郑州市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review；machine_ocr_remark_candidate_unverified,河南省,河南省,,H542,郑州大学,H54207,07,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,3,0,2,2,0,1,0,0,0,0,0,0,0,0,0,1,暂不判断-特殊限制待核,主线机器门禁通过，仍需完整专业组人工核验。,1.14 电气工程及其自动化[M-f56b58675ad751b1]；2.16 信息安全（办学地点：北校区）[M-383524142a826431]；3.17 计算机科学与技术（不招收单色识别[M-2ceb11aa9d02043d],北校区,171,right,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,30.0,G-30e7646737cc7d65,STABLEGROUP-b4a1f4636dde5b70
R4GROUP-0cf967bdba88b24f,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,郑州市,教育部所在地,郑州市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,河南省,河南省,,H542,郑州大学,H54208,08,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.19 材料类（材料科学与工程：高分子材米与工程；材料化学[M-2620f20f2694d2fa]；2.20 机械工程[M-85391b56c6ddcfc0]；3.21 工程力学[M-e8f067f88a4aca48],,171,right,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,28.0,G-e55ef526cd3f3367,STABLEGROUP-e98ece9728da191f
R4GROUP-e309af4f973901f0,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,郑州市,教育部所在地,郑州市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,machine_ocr_remark_candidate_unverified,河南省,河南省,,H563,河南财经政法大学,H56305,05,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.14 工程管理（大一在文北校区就读，大二至大四在郑东校区就读）[M-87ed8ffb5861fae9]；2.15 财务管理（大一在文北校区就读，大二至大四在郑东校区就读）[M-845ec3c113d1237f]；3.16 审计学（大一在文北校区就读，大二至大四在郑东校区就读）[M-7b218e8862cdada0],大一在文北校区；大二至大四在郑东校区,175,right,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,28.0,G-340225aad2d007a0,STABLEGROUP-8dd7bbcf7f51f423
R4GROUP-60fb003c3d917503,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,郑州市,教育部所在地,郑州市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review；machine_ocr_remark_candidate_unverified,河南省,河南省,,H565,郑州航空工业管理学院,H56507,07,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.21 电子信息工程（办学地点：龙子湖校◎GA院校专业组及专业代号区）[M-50efb9cbed61b2c7]；2.22 探测制导与控制技术（办学地点：龙子湖校区）[M-69061f261ea6a159],龙子湖校区,175,right,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,28.0,G-7067f5e60eaabd97,STABLEGROUP-4407de1941ad65d2
R4GROUP-326706bd2e00d085,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,郑州市,教育部所在地,郑州市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,machine_ocr_remark_candidate_unverified,河南省,河南省,,H565,郑州航空工业管理学院,H56509,09,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,可进入人工调剂接受度判断,主线机器门禁通过，仍需完整专业组人工核验。,1.26 机械设计制造及其自动化（办学地点：龙子湖校区）[M-24ffa7c801693963]；2.27 车辆工程（办学地点：龙子湖校区）[M-c389d661968ad0f7],龙子湖校区,176,left,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,28.0,G-8c2abfc890c5967f,STABLEGROUP-e8a1922ac40c66fc
R4GROUP-910fe02d6085292a,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,郑州市,教育部所在地,郑州市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,machine_ocr_remark_candidate_unverified,河南省,河南省,,H563,河南财经政法大学,H56306,06,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,暂不判断-组内结构异常需先核页,组内结构需先核,1.17 法学（办学地点：郑东校区）[M-ac66715af78ff2ec]；2.18 统计学（大一在文北校区就读，大二至大四在郑东校区就读）[M-64d63175804c9395]；3.19 人工智能（大一在文北校区就读，大二至大四在郑东校区就读）[M-763369d2bbe4946f]；4.20 计算机科学与技术（大一在文北校区就读，大二至大四在郑东校区就读）H565郑州航空工业管理学院（公办）（河南）[M-3a81187685f11a7e],郑东校区；大一在文北校区；大二至大四在郑东校区,175,right,R1-P0整组先核,按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,22.0,G-fff953f8182b594a,STABLEGROUP-d4ce18aa3f1e06de
R4GROUP-20a1f66fe84b87a1,直接来源于稳定底座、教育部学校属性表和三年投档线旁挂表；不引用 Round3 输出。,历史待补附录,false,false,郑州市,教育部所在地,郑州市,,,城市按教育部学校所在地展示，仅作讨论维度；实际校区和办学地点必须再核第19期原页、湖北官方侧和招生章程。,教育部所在地为学校登记地线索，不能替代2026招生计划和章程中的办学地点,pending_school_location_review,pending_campus_or_location_review,河南省,河南省,,H542,郑州大学,H54206,06,H0-无同代码历史线索,历史待补,无同代码历史投档线，先作为历史待补组，不按分差下结论。,515分、91723位次暂无同代码历史线可直接比；需补同校同类组或官方投档线证据。,515,91723,494,497,481,,,,,,,0,,,,按院校专业组代码同代码旁挂，仅作冲稳保筛选前置线索；不能证明2026专业组存在、组内专业不变、计划数准确或投档位次可沿用。,false,false,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,暂不判断-特殊限制待核,主线机器门禁通过，仍需完整专业组人工核验。,1.10 数学类（数学与应用数学；信息与计算科学；数据科学）工化学类（化学：盛用化学；不招收色盲、色弱及单色识别不全考生）[M-924327021e37cce4]；2.13 生物𠊿息学（不招收色盲、色弱及单色识别不全考生）[M-d9f3af137e69499f],,171,right,R2-P1页列集中核,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,先补历史投档映射，再核第19期原页、湖北官方侧、招生章程、学费、计划数、选科、校区和调剂范围。,17.0,G-83d91766a27d9404,STABLEGROUP-706cfb97dd5ccc5a
